func_name,qwen3-4B_ires,qwen3-8B_ires,doubao-embedding-vision-251215_ires
ProbabilityWeightedMoments.samLMR,0.769331218,0.865399492,0.801195519
NetUtils.getSocketFactory,0.972875777,0.962552647,0.926535848
DataStorage.doMerge,0.839207779,0.890050291,0.745940443
RecoverableMultiPartUploadImpl.uploadPart,0.891497363,0.890037012,0.745903329
FileUtil.isDirEmpty,0.992599186,0.99162072,0.969859735
StructureDataW.getScalarLong,0.9998461,0.999908679,0.998161524
PropertyWriterImpl.addNavDetailLink,0.999885907,0.999911677,0.998174217
VisibleMemberMap.getInheritedPackagePrivateMethods,0.730372545,0.754130975,0.74625968
BulkIterationNode.setNextPartialSolution,0.827252916,0.850738398,0.764517568
Sftp.get,0.999842711,0.999850384,0.998459886
CDMUtil.computeEffectiveShape,0.924135646,0.950790712,0.885148389
SpiderParam.setMaxDepth,0.936399181,0.957530113,0.893827746
FactoryDetectDescribe.surfFast,0.974412039,0.955571691,0.907434593
DoradeVOLD.getParamList,0.892100089,0.920542464,0.822067696
CmsSecurityManager.readParentFolder,0.998849988,0.999420453,0.991766888
VFlibMCSHandler.set,0.846821881,0.854060487,0.766873812
CmsLogFileApp.addChannelButton,0.951590167,0.955393984,0.91395373
WalkingIterator.fixupVariables,0.853683924,0.923981119,0.816547154
VisibleMemberMap.getMembersFor,0.834181707,0.848929716,0.775712314
ForceFieldConfigurator.assignAtomTyps,0.910478896,0.876069219,0.778911799
CmsADECache.uncacheGroupContainer,0.99989149,0.999830388,1
ExtensionPassiveScan.setPluginPassiveScannerAlertThreshold,0.997030314,0.99648778,0.989486436
IoUtil.contentEquals,0.90708784,0.891777292,0.816499171
GroovyShell.evaluate,0.910977904,0.939785687,0.831898655
SegmentMeanShiftSearch.weight,0.897876429,0.925539973,0.84271218
RedisDS.init,0.805268037,0.847004675,0.774389064
CmsPatternPanelMonthlyView.initSelectBoxes,0.956157559,0.955513453,0.906646718
OPTICSXi.extractClusters,0.896583145,0.838138175,0.782550667
Record.getFieldInto,0.924037211,0.931549922,0.888784365
CmsFileUtil.removeTrailingSeparator,0.969872458,0.961130004,0.943856882
GroovyRowResult.getAt,0.82559256,0.802472511,0.705837697
CmsInheritanceReferenceParser.getReference,0.999931799,0.999893633,1
TldRegionTracker.updateCurrent,0.949832271,0.954540575,0.912598246
EnumUtil.getFieldNames,0.891081072,0.901906979,0.805965752
GPathResult.getAt,0.792567977,0.772034819,0.691651844
Statistics.columnNullCount,0.999873402,0.999875125,0.999008595
DecimalFormatSymbols.setMonetaryGroupingSeparatorString,0.999863566,0.999913359,0.996789952
FundamentalLinear7.computeCoefficients,0.864211656,0.891166326,0.810278762
A_CmsDirectEditButtons.removeHighlightingAndBar,0.7513588,0.789399154,0.711973628
Config.setQueueConfigs,0.9999247,0.999927178,0.999113147
FundamentalExtractEpipoles.process,0.916068909,0.915524502,0.837068513
ComputationGraph.pretrain,0.989094701,0.984500343,0.983422017
LocalMapStatsImpl.setIndexStats,0.87069668,0.89157758,0.802673726
SplitDataProperties.getAllFlatKeys,0.90959623,0.906325569,0.759080259
QueueContainer.poll,0.96984886,0.976170992,0.94816062
MultipartFormData.getFiles,0.999838586,0.999869719,0.998558324
EvaluateVarianceRatioCriteria.evaluateClustering,0.950212847,0.928541476,0.848265212
X509CertImpl.getIssuerX500Principal,0.999889217,0.999891049,0.998252083
SM2.decrypt,0.977232476,0.985799061,0.964674568
CmsSitemapDNDController.handleDropSitemapEntry,0.775288659,0.872448817,0.739247034
RegularPathGraph.combine,0.853077347,0.854341604,0.749944459
DateIntervalFormat.fieldExistsInSkeleton,0.959450955,0.960703279,0.921116243
FSEditLog.logDelete,0.999918937,0.999929907,0.998141064
InvokeOnPartitions.invokeAsync,0.590904584,0.589449934,0.509172281
ZombieJob.makeUpRuntime,0.920473288,0.911952689,0.79700095
DateTimeExtensions.getZoneOffset,0.965115623,0.973509292,0.936905507
ClassWriter.instance,0.999836032,0.999883573,0.998646343
WindowsGrouping.hasTriggerWindow,0.904941197,0.899567642,0.802427607
DigitList.append,0.975574142,0.977802399,0.943576147
ExtensionAntiCSRF.generateForm,0.768077855,0.826301785,0.781577379
ParosTableHistory.deleteTemporary,0.881809356,0.87403356,0.853666152
ClassNodeUtils.getPropNameForAccessor,0.863422093,0.829962147,0.827188258
ClassWriter.writeParameterAttrs,0.857576855,0.879271116,0.84196024
SpanningTree.getCyclicFragmentsContainer,0.909243931,0.872754406,0.860636411
QuorumJournalManager.saveDigestAndRenameCheckpointImage,0.775830716,0.810121129,0.709683561
UnitImpl.isCompatible,0.950238746,0.920696933,0.848232691
GaussianAffinityMatrixBuilder.buildDistanceMatrix,0.964563865,0.964524951,0.940440961
OptionsCheckForUpdatesPanel.getPanelMisc,0.88314264,0.899361881,0.82098156
ModifierUtil.hasModifier,0.944986946,0.931860603,0.866929822
FactoryDerivativeSparse.createTwo1,0.997730168,0.996882119,0.994786913
LocatedDirectoryListing.readFields,0.903530756,0.884451104,0.841828766
ActiveEntity.load,0.729186267,0.737559051,0.705358928
MolecularFormulaManipulator.getMostAbundant,0.868377416,0.890575702,0.760767749
DFSClient.saveNamespace,0.961580344,0.951942533,0.94304267
ElementKindVisitor6.visitExecutable,0.998087106,0.997188019,0.996705897
XPathContext.releaseDTMXRTreeFrags,0.95517875,0.963643419,0.92863357
DocImpl.readHTMLDocumentation,0.847929678,0.860144456,0.691894255
ArrowConverter.getFieldForColumn,0.929483279,0.941863485,0.877726419
DebugSubstance.replaceAtomContainer,0.918633825,0.948727015,0.868260524
Types.OBJECT_ARRAY,0.924208159,0.940175503,0.89490111
ChemObject.compare,0.831713118,0.866117648,0.776387524
NetUtil.localIpv4s,0.869484667,0.865778904,0.786505924
DataStream.writeAsCsv,0.889976417,0.890841282,0.857353932
AtomContainerManipulator.removeNonChiralHydrogens,0.907188889,0.894336576,0.837726072
NonFlatRStarTree.computeHeight,0.933299285,0.95951485,0.915792684
CertificatePoliciesExtension.delete,0.999895302,0.999903819,0.99828242
DefaultPageHeader.writeHeader,0.999869638,0.999915913,0.999104715
JVMUtil.isHotSpotCompressedOopsOrNull,0.900324029,0.918518567,0.841514144
CmsJspStandardContextBean.getSitePath,0.813847685,0.875861813,0.793990137
CSSClassManager.addClass,0.978716228,0.980976276,0.97341635
JavacTrees.instance,0.718805309,0.800467672,0.675736295
HttpPostCommandProcessor.handleWanPausePublisher,0.988446819,0.991658203,0.962599797
AtomMassGenerator.showCarbon,0.942418092,0.913771405,0.878427956
Partition.order,0.991065834,0.993789239,0.948964595
HadoopRecoverableFsDataOutputStream.waitUntilLeaseIsRevoked,0.743133678,0.746555879,0.633945789
NestedClassWriterImpl.addSummaryType,0.880671355,0.869970731,0.890449328
SingularValueDecomposition.rank,0.837258752,0.824714364,0.619814145
KeyPointsCircleHexagonalGrid.computeEllipseCenters,0.835979405,0.863206905,0.740311623
ScanProgressItem.refresh,0.635275612,0.725582631,0.669862021
TransformProcess.transformRawStringsToInputList,0.962201529,0.968053327,0.887300708
SerializedFormBuilder.buildFieldDeprecationInfo,0.96412139,0.958119366,0.942204809
ChemObjectIO.addSettings,0.899507744,0.869878214,0.863140424
SiftScaleSpace.applyGaussian,0.883620944,0.894957269,0.839516687
ContourFeatureRenderer.draw,0.860114638,0.922910922,0.805566993
SpatialUtil.intersection,0.988354822,0.993043182,0.977231436
ThreadPoolExecutor.interruptIdleWorkers,0.993895264,0.992768427,0.992748268
SiftDetector.processFeatureCandidate,0.793264103,0.828442873,0.689177802
ExampleImageStitching.computeTransform,0.961524703,0.967080286,0.903867309
MultiSlice.toConstraintString,0.833805297,0.842823382,0.802077782
EventServiceSegment.removeRegistrations,0.979263172,0.974899378,0.947651558
JavacParser.foldStrings,0.756587946,0.792198694,0.667898108
ImageType.isSameType,0.922438595,0.903639794,0.908652396
FSNamesystem.checkLease,0.821196976,0.837156464,0.740614158
SpiderThread.addSpiderListener,0.955150535,0.909125938,0.885056566
ArrayStructure.getArray,0.834073771,0.91462668,0.877736309
Spider.isDefaultPort,0.875855006,0.843700786,0.806114362
MiniMax.findPrototypeSingleton,0.947958224,0.949034185,0.944523825
OptimizableHashSet.nextPowerOfTwo,0.844518432,0.921574325,0.826471339
Configuration.getFinalParameters,0.77989047,0.76497333,0.644215964
GribIndex.readOrCreateIndexFromSingleFile,0.90706584,0.916848682,0.81651625
ExampleFundamentalMatrix.simpleFundamental,0.981030525,0.975648627,0.915653787
SourceTreeManager.putDocumentInCache,0.911963011,0.908143823,0.80611836
DbUtils.hasIndex,0.979560111,0.988669904,0.980640763
GribCollectionMutable.close,0.999917287,0.99983008,0.998645517
Setting.store,0.973452656,0.974227182,0.951456243
ObjectUtil.cloneByStream,0.99098086,0.989710206,0.978321875
CmsWebdavServlet.getRelativePath,0.896393021,0.86027319,0.69641225
AbstractPlainDatagramSocketImpl.disconnect,0.872677651,0.901253399,0.897339907
JsonArray.add,0.999827467,1,0.998476506
ViterbiBuilder.isLatticeBrokenBefore,0.999865513,0.999899453,0.998601719
OptimizerPlanEnvironment.setAsContext,0.751521338,0.783701609,0.704855277
ErrorCollector.write,0.851966008,0.873728691,0.801536979
GridVariable.findRecord,0.936068352,0.936990807,0.884137643
JavaTokenizer.scanNumber,0.90906162,0.902702228,0.775673415
CollectionInputFormat.checkCollection,0.93419771,0.934553799,0.822040087
HazelcastClient.shutdownAll,0.924939515,0.92383104,0.894250585
GroovyMBean.listAttributeNames,0.999893044,1,0.999226723
SplitIndexWriter.getNavLinkPrevious,0.861012512,0.907834856,0.837913811
SegmentMeanShiftSearch.distanceSq,0.956590431,0.964492082,0.928885199
RaidNode.join,0.948570305,0.939288596,0.912122968
JavacFileManager.getRelativeName,0.914103035,0.891448948,0.811538957
GrayF32.get,0.993532774,0.986106269,0.975703263
HtmlAnalysis.createHtmlAnalysisFile,0.975013558,0.979844383,0.958929662
TreeInfo.endPos,0.955762413,0.955331105,0.852304717
A_CmsDiffViewDialog.deactivatedEmphasizedButtonHtml,0.847861837,0.861229002,0.748651575
MapServiceContextImpl.interceptGet,0.92726495,0.919187463,0.843990648
AbstractKMeans.minusEquals,0.999924715,0.99991514,0.99916494
AbstractPlugin.stripOff,0.911993951,0.906421207,0.822483032
CoverTree.bulkConstruct,0.93468802,0.93444286,0.873238928
NestedMapsStateTable.countMappingsInKeyGroup,0.959408714,0.962034866,0.923059799
BaseTemplate.includeGroovy,0.999922209,0.999893405,1
QueryStereoFilter.neighbors,0.898326438,0.902624328,0.837461736
ClassTracker.setCurrentBytes,0.873786859,0.854293146,0.817070659
WKTParser.getParameter,0.819622552,0.832224885,0.74786244
ParosDatabase.open,0.948860606,0.929207361,0.869005348
DescriptorValue.getNames,0.669552374,0.727007427,0.563726555
DecimalFormat.round,0.788437347,0.82387369,0.723820691
IO.copyFileB,0.99670845,0.991134212,0.990834524
PatriciaTrie.clear,0.779566897,0.827862845,0.816596613
DriverTableModel.deleteDriver,0.584993792,0.675262151,0.531948566
ScriptUtil.eval,0.970184513,0.953725772,0.946042808
AddOn.getIdsAddOnDependencies,0.744616935,0.777869958,0.669869326
ImageSet.getNonFileImageManagers,0.978534915,0.968194355,0.970572894
PKCS9Attributes.getAttributes,0.894061946,0.824476307,0.763228681
AbstractContainerCollector.run,0.861982142,0.8629828,0.782330808
HttpMethodBase.processResponseHeaders,0.950618634,0.953264445,0.919196068
FmrInv.finish,0.812453111,0.863263628,0.725798132
StaticTypeCheckingVisitor.inferClosureParameterTypes,0.788369129,0.848459066,0.773068843
DateTime.of,0.999927301,0.999887857,0.999147863
SystemLogParser.parseMonth,0.886159038,0.886026247,0.761463028
SqlValidatorImpl.validateOrderItem,0.901683398,0.89377459,0.860344131
Operator.op,0.947068447,0.944623336,0.90977527
ExtensionSpider.startScanAllInContext,0.963521363,0.959342736,0.918408551
DFSActionImpl.run,0.778323256,0.774205118,0.639262537
ThreadGroup.destroy,0.978663736,0.967976676,0.966501513
RGroupQueryReader.parseRGFile,0.889938481,0.906202619,0.762790003
Enter.topLevelEnv,0.791710941,0.844780408,0.780219592
SelectAlgorithmAndInputPanel.setActiveGUI,0.975576628,0.965484972,0.939770566
MesosTaskManagerParameters.buildVolumes,0.949803908,0.93615566,0.893873248
CFpointObs.identifyEncodingStation,0.818142564,0.866936913,0.767157731
CmsDriverManager.resetResourcesInProject,0.903596149,0.899194232,0.826952518
Validator.validateEmpty,0.999860083,0.999889002,0.99895448
CmsContentEditorDialog.onWindowClose,0.79030932,0.835038887,0.749076171
IO.copyDirTree,0.935498046,0.936023981,0.903955544
ULocale.setDefault,0.894251403,0.829382184,0.783755961
FactoryFiducialCalibration.squareGrid,0.990420443,0.989279224,0.978864746
DatabaseUtil.getClassLabels,0.997693352,0.997605862,0.992571835
ZapToggleButton.updateCurrentToolTipText,0.947553058,0.931405293,0.895991176
JavacParser.classOrInterfaceOrEnumDeclaration,0.862843126,0.952122937,0.857875941
BeanUtil.beanToMap,0.809193313,0.912715373,0.73720842
ChunkWriter.write,0.749681615,0.761646893,0.543184758
AbstractCache.wordAtIndex,0.771755458,0.768341856,0.726789228
CmsAreaSelectPanel.getXForY,0.983120883,0.981852007,0.955550836
CmsFrameset.topFrameReload,0.787752875,0.826093852,0.690883278
RnnLossLayer.computeScoreForExamples,0.978842167,0.982368267,0.957283304
CacheObjIterator.nextValue,0.824202755,0.871032376,0.701634926
ExtendedKeyUsageExtension.getElements,0.695170524,0.819345107,0.752822206
LocaleUtils.getLocalDisplayName,0.832939685,0.845073674,0.749110116
OrientationHistogramSift.findHistogramPeaks,0.88853327,0.921363014,0.80664343
CorrectGeometricConfiguration.reflect,0.853928166,0.889838663,0.712084802
MmffAtomTypeMatcher.symbolicTypes,0.929764807,0.932874934,0.829904643
Node.text,0.890479555,0.825949525,0.784413287
XmlUtil.createXml,0.84171834,0.837197044,0.751918319
PluginDefaultGroovyMethods.previous,0.887982458,0.853134944,0.856874118
MultiLayerNetwork.pretrainLayer,0.884057114,0.919240656,0.846019426
Range.union,0.97068655,0.962895253,0.899332091
GraphTransformUtil.getSubgraphsMatching,0.83786896,0.912298908,0.811822076
AboutWindow.initialize,0.977795203,0.987812678,0.950566443
GroovyRootDocBuilder.processPackageInfo,0.913472225,0.912045381,0.837573898
MMElementRule.setParameters,0.835560068,0.863444529,0.720633065
DoubleParameter.setMaximumValue,0.980323502,0.986301592,0.936294714
IndexBuilder.putMembersInIndexMap,0.87677472,0.921807901,0.819706909
TaskInProgress.updateJobStats,0.849334736,0.867383226,0.83797585
MemorySize.parseBytes,0.917303673,0.89048874,0.8192232
MetaClassImpl.chooseMethod,0.963953663,0.912511425,0.883308561
GammaDistribution.digamma,0.803592059,0.903957048,0.755252369
Session.getNewContext,0.849445086,0.898725467,0.819151898
RendererModel.set,0.999835336,1,1
ScalablePicture.loadAndScalePictureInThread,0.931131575,0.909883948,0.847163216
ResourceGrant.isSet,0.887657057,0.932761362,0.86861998
VariableScope.getDeclaredVariables,0.999891344,0.99988981,0.99938591
VPTree.buildFromData,0.822752494,0.86295129,0.762360792
CmsEncoder.decodeStringsFromBase64Parameter,0.84750619,0.856889869,0.781628676
UnsafeBuffer.getLong,0.99990511,1,0.998648261
Resolve.findField,0.93595688,0.949255913,0.88112023
CaseInsensitiveMap.customKey,0.99186864,0.989374342,0.962885742
VlenIO.writeInt,0.834948233,0.892955948,0.838474592
FilteredNormalizer2.isNormalized,0.992587507,0.989530358,0.99141962
CmsResourceTreeContainer.removeChildren,0.875722308,0.895097196,0.808518469
RaidNode.raidedByOtherHighPriCodec,0.849945717,0.888923038,0.792079349
BytecodeInterface8.cArrayGet,0.973118801,0.964474877,0.879173114
GenericDenseDescribeImageDense.configure,0.828508583,0.849458657,0.75422726
ModelSerializer.getObjectFromFile,0.964333984,0.965802273,0.938264116
StylesheetHandler.pushSpaceHandling,0.973808232,0.959191699,0.889380814
ErasureCode.locationsToReadForDecode,0.933876642,0.929614541,0.811291315
CalendarDateUnit.withCalendar,0.961695399,0.925775215,0.928939777
SqlUtil.buildLikeValue,0.936389751,0.927585103,0.879323256
DbUtils.hasColumn,0.999840785,0.999924322,1
MapAllStringsExceptListTransform.map,0.776522323,0.748876803,0.768788161
CharacterDecoder.readFully,0.817820794,0.835723501,0.736891595
HazelcastProperties.getNanos,0.999907749,0.999931561,0.998787921
CmsJspContentAccessBean.getLocaleSubValueList,0.999910907,0.999921443,1
DaylightModel.valence,0.852630472,0.869168659,0.824562072
ElasticsearchUpsertTableSinkFactoryBase.getValidatedProperties,0.948297962,0.958882607,0.878455751
UAMIVServiceProvider.readData,0.793878206,0.813731111,0.6214686
Traits.isAnnotatedWithTrait,0.962160993,0.960857746,0.891396809
ClusterOrder.order,0.759617116,0.755263131,0.772823559
NearCacheConfig.setInMemoryFormat,0.963401443,0.961238825,0.91625007
FragmentUtils.splitMolecule,0.916160313,0.904608767,0.815264626
ServletUtil.getClientIP,0.912998449,0.906795444,0.805431973
MembershipManager.updateMembers,0.885884543,0.87895179,0.779485296
Runner.getAlgorithmUsage,0.857879478,0.904394567,0.903815678
ClassWriter.writeCode,0.924993295,0.93077733,0.850391062
DicLibrary.put,0.955498078,0.963442003,0.924215923
ProxyGenerator.instantiateDelegateWithBaseClass,0.82187994,0.889596373,0.72474172
ConfigCatalogInitialization.checkCatalogToRead,0.854137549,0.821405817,0.715410584
CmsFavoriteEntry.setSiteRoot,0.908958958,0.908592922,0.79726207
DateTimeUtils.addMonths,0.810216566,0.89608107,0.695346236
TaskSlotTable.start,0.840406849,0.837995763,0.774703694
PartitionWideEntryWithPredicateOperationFactory.tryToObtainKeysFromIndexes,0.738890397,0.781309479,0.726093162
NioGroovyMethods.eachFileMatch,0.778485148,0.803268541,0.653235811
Log.printRawDiag,0.949488324,0.944026058,0.864503408
LPIntegerNormDistanceFunction.preDistance,0.999277776,0.999501452,0.997799245
TldRegionTracker.trackFeature,0.797573663,0.803647662,0.631950774
ArrayChar.getDataAsByteBuffer,0.737685427,0.774041504,0.663887097
Resolve.findMemberType,0.97813429,0.984064945,0.971421296
HtmlTree.isValid,0.616840763,0.694725917,0.477395723
CmsWidgetDialogParameter.commitValue,0.606751824,0.607274986,0.619295245
Nc4Cursor.readAtomicScalar,0.782034016,0.785845268,0.680118517
FlinkYarnSessionCli.repStep,0.864198672,0.859927208,0.814323786
XMLTokener.skipPast,0.907108306,0.892582577,0.778769867
ROCMultiClass.merge,0.874960579,0.836855464,0.723804516
RangeMassDecomposer.calcERT,0.855814402,0.911976625,0.693900707
