func_name,qwen3-8B_ires,doubao-embedding-vision-251215_ires,qwen3-4B_ires
RegionMergeTree.setToRootNodeNewID,0.944929419,0.860528064,0.917049962
ArabicShaping.deShapeUnicode,0.876137463,0.782641933,0.829582561
ProxySelector.setDefault,0.908567187,0.900034614,0.906151404
ConnectedComponents.getVertexDataSet,0.980325493,0.956724188,0.971048786
AnnoConstruct.getContainer,0.996953577,0.988855242,0.997796898
CmsXmlPageFactory.createDocument,0.948008353,0.907602852,0.944816264
CDKToBeam.toBeamGraph,0.974431869,0.932239302,0.959595567
UsersMultiSelectTable.reloadUsers,0.899238303,0.838886633,0.884882892
AbstractXTree.hasOverflow,0.990428065,0.98824128,0.991308019
FactoryTrackerObjectQuad.circulant,0.958910365,0.914399406,0.953050874
StandardScaler.fit,0.937363371,0.843774064,0.912378763
BeanUtil.isEmpty,0.935928329,0.891557394,0.946495649
StructureDS.setOriginalVariable,0.904442638,0.791226492,0.927538922
RequestBuilder.setHeader,0.89077963,0.851059263,0.892785601
GeometryTools.scaleMolecule,0.978657732,0.964227792,0.978541493
ParameterizedTypeImpl.containingType,0.832936675,0.739090987,0.754048738
MigrationManager.triggerControlTask,0.93763528,0.90759529,0.953532691
CyclicCarbohydrateRecognition.horizontalOffset,0.869001607,0.768019748,0.854144681
EquirectangularDistortBase_F32.compute,0.980202284,0.947896922,0.976302597
ViterbiBuilder.isLatticeBrokenAfter,0.999878493,0.999255389,0.999845411
ClassPathResource.getTempFileFromArchive,0.745797731,0.633781547,0.746240398
AggregateWordCount.main,0.992583344,0.987619085,0.985852601
HashUtil.rsHash,0.999907259,0.999061161,0.999920833
AtomContainerManipulator.getBondOrderSum,0.961714239,0.915786746,0.955574801
JCDiagnostic.getSource,0.919876478,0.823015728,0.920711225
ClusterHeartbeatManager.suspectMemberIfNotHeartBeating,0.922048468,0.868806811,0.927806075
BitsUtil.nextClearBit,0.993255029,0.990602199,0.997564466
MathUtils.correlation,0.835724471,0.712453733,0.803524009
ImageMiscOps.fillBand,0.994566533,0.989139777,0.994028352
Scanner.toCharset,0.989098621,0.982913254,0.994034848
FischerRecognition.neighbors,0.953363183,0.940669656,0.962360551
WritableUtils.skipFully,0.965833256,0.912519408,0.956447819
CMLHandler.characters,0.76711561,0.627879999,0.763963351
KerasLayerUtils.getZeroMaskingFromConfig,0.990277051,0.979437934,0.990681049
SDRandom.uniform,0.999939912,0.998317061,0.999919341
TreeInfo.isExpressionStatement,0.96360848,0.909428538,0.931187691
CmsCodeMirror.onChange,0.837908218,0.777668113,0.784110141
CmsResourceFilter.addExcludeFlags,0.999924732,0.998630952,0.999926998
ListBufferedIterator.head,0.734928632,0.604123223,0.693329311
GribNumbers.uint3,0.999898916,0.997390991,0.999890101
ReUtil.count,0.979352829,0.966650176,0.986339637
FSNamesystem.chooseExcessReplicates,0.934500855,0.88332205,0.914390037
EmptyFieldsCountAccumulator.getDataSet,0.909944544,0.817130456,0.873980403
CEEvaluator.markAll,0.859189709,0.683213242,0.844721482
ThreadUtil.newExecutorByBlockingCoefficient,0.94518701,0.903763603,0.913923443
ClassPathResource.getFile,0.872193717,0.700208287,0.849723745
WeightedEvictableList.addOrVote,0.862808986,0.810345668,0.798183396
NodeSet.popAndTop,0.980599955,0.930416892,0.968726299
EcmwfLocalConcepts.main,0.898291816,0.885042513,0.931627358
Reaction.setReactantCoefficient,0.901249256,0.820017623,0.947463645
CmsListManager.editListConfiguration,0.860099648,0.819010165,0.845301425
CmsSitemapController.commitChange,0.78796227,0.713794443,0.756892855
MkCoPTree.initializeCapacities,0.951198353,0.835517266,0.945134936
CmsAttributeHandler.removeAttributeValue,0.92697261,0.896337464,0.869626289
MCMutualAuthConfig.setProperty,0.999894819,0.99882677,0.999836836
BitsUtil.cycleLeftI,0.812127063,0.6677927,0.75527522
ExtensionFilter.destroy,0.887033689,0.858552684,0.912914528
GridCoordSys.matchLevels,0.974159469,0.933620211,0.95685374
FSNamesystem.renewLease,0.982563594,0.93313703,0.981162356
NameCache.initialized,0.81491597,0.764272852,0.839307993
CmsPermissionDialog.savePermissions,0.921818947,0.876925217,0.905345371
EdmondsMaximumMatching.maxamise,0.814977281,0.739061075,0.832429967
ImageClassifierNiNImageNet.preprocess,0.790988292,0.550706862,0.764292767
UnicodeSet.findCodePoint,0.947939999,0.800073207,0.89972429
KerasReshape.getInputPreprocessor,0.955121993,0.916438264,0.92003215
PackageUseWriter.addPackageList,0.895098465,0.843717305,0.925898515
ExecutableMemberDocImpl.generateKey,0.923691384,0.86944194,0.931383102
MapUtil.sort,0.924557401,0.854804762,0.941600302
NameSpaceSliceStorage.doUpgrade,0.894445884,0.76030105,0.883637643
ScanPanel.scanNode,0.860992836,0.836972267,0.880697714
LocalStore.zipCompress,0.82797289,0.794996206,0.793637744
NcPointType.initPoint,0.997712077,0.988640482,0.997587781
StructureDiagramGenerator.lookupRingSystem,0.767251278,0.649962057,0.67696902
DemonstrationBase.openVideo,0.935814614,0.876045236,0.924942679
CmsHtmlImport.copyOtherFiles,0.860173936,0.80458272,0.868124453
GraphTransformUtil.replaceSubgraphsMatching,0.913657034,0.814444167,0.859133242
GeneratorSingleCluster.setClipping,0.901447327,0.773137076,0.84575536
RestServerEndpoint.checkAndCreateUploadDir,0.945648884,0.924286438,0.962494819
GrabAnnotationTransformation.visitAnnotations,0.934748848,0.703275533,0.858562457
Configuration.finishOptionSettings0,0.760195553,0.688047486,0.754660837
SunCertPathBuilder.addVertices,0.949289961,0.891340477,0.975568552
KeyPointsCircleRegularGrid.process,0.814664504,0.743339971,0.810499297
AlgorithmId.getEncAlgFromSigAlg,0.898063487,0.851772052,0.918476113
DefaultGroovyMethods.power,0.944456294,0.886366889,0.919182089
InductivePartialCharges.assignInductivePartialCharges,0.82164984,0.719155118,0.814358969
JobInProgressTraits.reportTasksInProgress,0.96612583,0.888116646,0.973483114
UKMeans.run,0.846480743,0.733420729,0.83783319
FinalizeMigrationOperation.updatePartitionReplicaVersions,0.957495408,0.924341558,0.964335067
CliFrontend.handleError,0.804631804,0.802263421,0.827111137
SubGraphPredicate.withInputMatching,0.975657075,0.947545277,0.974346069
IteratorUtils.mapRRMDSI,0.774912807,0.689034698,0.745567611
RefineThreeViewProjectiveGeometric.initializeStructure,0.966534289,0.938052044,0.963291556
WikiAPIGenerator.generateAPIFiles,0.881399351,0.782893617,0.908375468
AtomContainer.removeAllElements,0.836358118,0.774946489,0.881067389
WebUtils.isValidKillSessionsToken,0.727027775,0.648354104,0.712148638
SVGHyperCube.recDrawSides,0.92144648,0.816383223,0.868237662
CmsNewResourceTypeDialog.addResourceToModule,0.904699127,0.808267138,0.855492939
HirshbergMatcher.getLCS,0.825529272,0.648444837,0.795789491
PipedInputStream.read,0.909085361,0.8863949,0.896034151
MessageFormat.setLocale,0.880987233,0.764951705,0.817851277
GribCollectionBuilder.createAllRuntimeCollections,0.744701503,0.667099145,0.799413284
Closure.rehydrate,0.900004595,0.886593776,0.959959857
URLClassLoader.findResources,0.788856514,0.737125566,0.813135708
ZooKeeperMesosWorkerStore.newTaskID,0.828990276,0.772695162,0.841580378
FundamentalToProjective.threeView,0.773766919,0.626287382,0.684637133
CollUtil.reverse,0.904524942,0.831104133,0.92486241
PropertyWriterImpl.addInheritedSummaryLink,0.899340673,0.845483712,0.892243256
AttributeTable.hasAttribute,0.89795302,0.858039324,0.905740382
ClosableBlockingQueue.close,0.89802625,0.828979777,0.89786657
CDKMCSHandler.searchMCS,0.902097407,0.779863545,0.881516715
HttpResponse.readBody,0.892392614,0.85256467,0.898329364
Indices.linearOffset,0.830710691,0.696642552,0.846226189
TrackerMeanShiftComaniciu2003.selectBest,0.948716354,0.833738021,0.883550414
ClassUtil.isSimpleTypeOrArray,0.947111826,0.875566031,0.940691482
Scanner.findWithinHorizon,0.988737335,0.985828972,0.989900149
AffineTransformation.applyRelativeInverse,0.985792333,0.976209135,0.988553993
GroupedSet.init,0.959465213,0.938245102,0.978537528
ClassDocImpl.serializableFields,0.999887029,0.999318336,0.999879436
ClassWriterImpl.addImplementedInterfacesInfo,0.880268152,0.905862545,0.938029828
VisOdomQuadPnP.cyclicConsistency,0.724293039,0.649602293,0.796724365
LongMetaData.isValid,0.999902332,0.999242885,0.999895768
ReUtil.isMatch,0.95416023,0.908939613,0.93278534
SerializerBase.addAttribute,0.996531238,0.983719005,0.997059303
NamespaceMappings.lookupPrefix,0.94258046,0.915600198,0.956121652
SparkListenable.setListeners,0.838444074,0.759328254,0.859164367
ContentSummary.readFields,0.989319752,0.989161085,0.991462045
CmsMessageBundleEditorOptions.initModeSwitch,0.882908341,0.731072201,0.878670037
Godiva3Viewer.isViewable,0.873827838,0.799188193,0.888878351
GConvolveImageOps.horizontal,0.981487851,0.970111755,0.99105643
Types.PRIMITIVE_ARRAY,0.944922921,0.890065508,0.929993131
SDNN.sigmoid,0.999894083,0.998168346,0.999870416
GaussianFittingFunction.eval,0.905426513,0.830548967,0.866501895
JschUtil.close,0.826298162,0.790370777,0.863680487
RestartPipelinedRegionStrategy.generateAllFailoverRegion,0.946026239,0.858908926,0.929885234
NidsRadialAdapter.isMine,0.890026178,0.855559226,0.949485977
JSONUtil.isJsonArray,0.99990656,0.998294933,0.9998782
Collections.min,0.889842588,0.783859356,0.883377619
DocEnv.lookupPackage,0.903617527,0.780763777,0.870828925
BoofSwingUtil.selectZoomToFitInDisplay,0.900639843,0.854990792,0.843645916
ObjectInputStream.readNewClassDesc,0.826997284,0.655067617,0.802043196
SharingLonePairReaction.initiate,0.962494431,0.92269942,0.930818041
INChIPlainTextReader.readChemFile,0.935359356,0.872183387,0.935384404
CmsResourceWrapperXmlPage.prepareContent,0.808524939,0.821631587,0.783448356
CRDTReplicationMigrationService.tryProcessOnOtherMembers,0.835776661,0.853534594,0.858853147
GImageStatistics.histogram,0.994182546,0.9785118,0.994231004
TypeExtractionUtils.hasSuperclass,0.917682798,0.803786182,0.91912748
Execution.sendCancelRpcCall,0.948022476,0.896764751,0.935296249
RBBIRuleScanner.parse,0.836417512,0.758395366,0.847251564
NetcdfDataset.clearCoordinateSystems,0.954221507,0.910461142,0.895452965
MAMath.copyInt,0.999915259,0.997560134,0.99990745
FileUtil.unZip,0.917412675,0.873318047,0.91123887
HttpMethodBase.addRequestHeaders,0.996857934,0.989771244,0.989459492
SortUtil.putDecimalNormalizedKey,0.876889849,0.814252139,0.829080098
HardwareMetric.fromSystem,0.879828713,0.796993438,0.89785523
ClassTree.get,0.811985943,0.705885447,0.766168798
MomentOfInertiaDescriptor.calculate,0.899477207,0.821038715,0.895200473
AbstractMetricGroup.getLogicalScope,0.795181606,0.725797939,0.821204327
BaseImageRecordReader.initialize,0.797878622,0.820447476,0.828180877
FileUtil.getOutputStream,0.896476096,0.935827255,0.91318266
X509CertSelector.setExtendedKeyUsage,0.898411168,0.82268138,0.86385722
ImplDisparityScoreSadRectFive_U8.computeRemainingRows,0.952061938,0.885666311,0.943542605
CmsPatternPanelYearlyController.setMonth,0.989623257,0.981476445,0.994979602
Scan.resolveMember,0.869087837,0.787935071,0.887172623
Grib2ReportPanel.doDrsSummary,0.936702313,0.858502306,0.933116102
ConvertD2N.iconvertDataStructureArray,0.81252481,0.695192567,0.848721048
MoleculeBuilder.addAtom,0.929827264,0.87307492,0.955896318
MethodInvocationTrap.convertClosureToSource,0.899529257,0.872272546,0.913864584
SingleInputPlanNode.setDriverKeyInfo,0.868028892,0.690009472,0.831532548
EvaluationBinary.stats,0.763494576,0.682229612,0.70852964
Signature.sign,0.946569058,0.906761978,0.957947437
TypeExtractor.validateInputType,0.817924032,0.6523681,0.882424872
LocalMapStatsProvider.addStatsOfNoDataIncludedMaps,0.854499447,0.770747006,0.843308767
CounterMap.getIterator,0.911658738,0.876528068,0.874437201
ClassPathResource.getAbsolutePath,0.882908263,0.815339419,0.861804584
CoronaTaskTracker.createRunningJob,0.852643233,0.752595414,0.865544535
TrimmedEstimator.toPrimitiveDoubleArray,0.872765825,0.825332099,0.895418409
MopWriter.visitMopMethodList,0.878147778,0.79938884,0.886345728
CmsImportVersion7.setUserFlags,0.937169825,0.905222854,0.892590675
GroovyCollections.min,0.99991102,0.998845613,1
DistanceCorrelationDependenceMeasure.computeDCovar,0.932131912,0.869116364,0.909205553
GrayImageOps.stretch,0.992733325,0.986961204,0.990621736
LinkedDeque.unlinkLast,0.999914582,1,0.999906725
BackgroundGmmCommon.checkBackground,0.939556832,0.9038401,0.951340497
RectifyCalibrated.selectAxises,0.877407177,0.78227605,0.914696516
RaftLog.getLogEntry,0.933666701,0.845838687,0.948509706
USerializedSet.getRange,0.845039153,0.734430401,0.830109934
QueryCacheEndToEndProvider.tryCreateQueryCache,0.927277056,0.852940182,0.933872354
BlockPlacementPolicyRaid.getSourceFile,0.910030143,0.838137259,0.894442097
PojoSerializerSnapshot.decomposeSubclassSerializerRegistry,0.944241356,0.906520763,0.947112663
COF.computeCOFScores,0.976879999,0.964960532,0.975167039
HorizCoordSys.calcProjectionBoundaryPoints,0.909169636,0.838909668,0.910786058
ConstructorWriterImpl.addSummaryType,0.899419404,0.853424406,0.892940042
CalendarDataUtility.retrieveFieldValueName,0.841809624,0.761185538,0.844167782
EdgeIntensityPolygon.computeEdge,0.887706141,0.67765971,0.861066857
ComputationGraph.doEvaluation,0.990744517,0.990863066,0.993152062
IosHttpURLConnection.addHeader,0.862481364,0.783384074,0.863667535
ResourceGroovyMethods.eachFileMatch,0.973712528,0.963370089,0.974908269
CmsPathTree.findNodeInternal,0.936393236,0.891146531,0.93001119
Types.lookup,0.919151261,0.882822483,0.901009838
DateUtil.format,0.970089709,0.972688602,0.978073194
Config.setReliableTopicConfigs,0.999904024,0.997056128,0.999904238
TaskSlot.add,0.935675697,0.91418794,0.938081131
NgramLibrary.getTwoWordFreq,0.907052017,0.854423812,0.929084238
BytecodeHelper.box,0.644170439,0.536980147,0.61587693
Matcher.replaceAll,0.847518023,0.862928043,0.896652901
MolecularFormula.lazyProperties,0.873544336,0.85795842,0.903860436
HttpSessionsPanel.getSiteSelect,0.908463745,0.882038912,0.847474625
ColorXyz.xyzToSrgb,0.916694649,0.888141558,0.919269234
RaftSessionService.getSessionsToExpire,0.927454745,0.909863277,0.903038058
MapIndexConfig.validateIndexAttribute,0.852138355,0.730995743,0.850403108
EnumMap.readObject,0.901142808,0.872324249,0.870693186
ElementParser.parseDelimitedString,0.890603417,0.807443044,0.890112398
RichDiagnosticFormatter.instance,0.999920976,0.99932383,0.999886392
GString.invokeMethod,0.990444545,0.958984196,0.995582919
TabbedPanel2.getPanels,0.999900736,0.999036893,0.999916825
StaticTypeCheckingSupport.typeCheckMethodArgumentWithGenerics,0.90230241,0.794092342,0.896507796
BytecodeInterface8.lArrayGet,0.969229259,0.885281533,0.97086985
SimpleCamera2Activity.changeCameraConfiguration,0.926529109,0.807905137,0.929662524
BroxWarpingSpacial.computeDivUVD,0.931492918,0.835624028,0.912591202
Util.getTemporaryDirectBuffer,0.888316555,0.842778788,0.925540645
HistoryFilterPlusDialog.initialize,0.811711777,0.764852187,0.880794661
HtmlUtil.removeHtmlTag,0.952415808,0.906878581,0.95433572
Annotate.attributeAnnotationValue,0.933632379,0.880408811,0.905049461
ElemForEach.appendChild,0.989078772,0.974656421,0.989596988
SerializedFormWriterImpl.getPackageSerializedHeader,0.586267207,0.570798696,0.527703787
HttpSender.setMaxRedirects,0.999887733,0.996681333,0.999926262
AbstractSequentialList.remove,0.913630523,0.826733083,0.883520557
BytecodeInterface8.objectArrayGet,0.964474877,0.877094864,0.973888513
FileTypeUtil.getType,0.87666657,0.807977838,0.775279812
GaliosFieldTableOps.divide,0.814244438,0.741135599,0.807105425
SquaredEuclideanDistanceFunction.distance,0.903893202,0.805091357,0.898678982
BindableASTTransformation.hasBindableAnnotation,1,0.998969232,0.999875797
URI.setPath,0.916859326,0.891555154,0.932078825
XURI.assemble,0.916580769,0.789200637,0.86543383
A_CmsPublishGroupHelper.getStartOfDay,0.862588714,0.844168947,0.86470029
EM.assignProbabilitiesToInstances,0.949101861,0.928498788,0.944968703
CmsAppWorkplaceUi.changeCurrentAppState,0.872479064,0.753059878,0.869395421
Sql.calculateKeys,0.877571161,0.824269936,0.855913012
NameNodeSafeModeInfo.setManual,0.80380445,0.624385415,0.765419505
ProxyDialog.getJPanel,0.927277509,0.870551773,0.961326358
Session.getPendingRequestOnHost,0.961105279,0.905457051,0.95834216
ConfigObject.getProperty,0.791207153,0.715841153,0.783358078
LayoutRefiner.macroCycleInversion,0.758334162,0.596619048,0.698101698
Log.shouldReport,0.919761771,0.795834185,0.884961418
OptionalBoolean.mergeWith,0.906711033,0.864276098,0.886954708
Types.isSubtypeUnchecked,0.993272509,0.982581166,0.995167521
Annotate.annotateNow,0.886661862,0.810237727,0.852097424
AllFilterTableEditor.getTableCellEditorComponent,0.881343355,0.749001244,0.878028537
NavigatedPanel.setLatLonCenterMapArea,0.90899151,0.790242193,0.886963541
MatchPatternIterator.nextNode,0.953151499,0.885435145,0.947940549
ClassWriterImpl.getTreeForClassHelper,0.871977804,0.829332942,0.863131945
Grib2Gds.getEarth,0.850710054,0.763699031,0.873592596
CommonCodeTable.getCenterName,0.987752184,0.983155724,0.992677057
ClientNetworkConfig.addOutboundPort,0.999906608,0.998345877,1
CmsPriorityDateResourceComparator.init,0.944916202,0.911332019,0.920713557
BufferBuilder.append,0.825280047,0.693024621,0.8052267
D4DataCompiler.compileSequence,0.950682866,0.916365154,0.954158934
BaseAssociateLocation2DFilter.backwardsValidation,0.780358972,0.659172954,0.769861055
Text.append,0.863331752,0.852341865,0.912137824
N3iosp.readData,0.913890002,0.871979026,0.901920596
StaticTypeCheckingSupport.chooseBestMethod,0.872846836,0.783330766,0.873309487
NNDescent.add,0.876105333,0.780080214,0.837237457
TrifocalTensor.convertTo,0.837784789,0.772072509,0.818830116
RingbufferContainer.set,0.894002483,0.763824978,0.892878367
CDKMCS.getIsomorphMap,0.995816049,0.986317569,0.997478722
StreamingJsonBuilder.call,0.709651753,0.594917342,0.76154593
ReflectUtil.getMethods,0.909051478,0.906668628,0.951589417
RocksDbStorage.doGetUpdate,0.933548944,0.929190771,0.925773854
ArbiterModule.getOptimizationConfig,0.923269642,0.817909675,0.887921222
ISOS.estimateID,0.853587526,0.726887887,0.804438566
HttpMethodBase.setQueryString,0.923154373,0.825945919,0.919803034
ReidSolomonCodes.findErrorLocatorPolynomial,0.965538083,0.880136395,0.936016759
SameDiff.updateVariableNameAndReference,0.924409808,0.787084708,0.922735005
AtomContainerManipulator.removeHydrogens,0.896974349,0.871108129,0.884879487
SegmentFelzenszwalbHuttenlocher04.initialize,0.818809167,0.740616485,0.788022087
Hdf5Archive.hasAttribute,0.689203237,0.680139283,0.742251087
IntHashTable.rehash,0.970244415,0.954376543,0.959839091
TldFernClassifier.lookupFernPN,0.889246857,0.797713676,0.855544382
HtmlDocletWriter.getNavLinkNext,0.937632531,0.892967606,0.877888892
SimpleCamera2Activity.configureCamera,0.920909976,0.853841979,0.947145171
ClassGenerator.argDecls,0.863036688,0.821035438,0.861602831
TrackerMeanShiftComaniciu2003.updateLocation,0.922106045,0.794250607,0.828070648
LambertConformal.toWKS,0.936981928,0.868626663,0.861894322
DesktopUtil.open,0.947870767,0.899490583,0.91165193
DocLint.main,0.821751158,0.698534871,0.804606984
InvocationWriter.makeClassForNameCall,0.926822407,0.849089567,0.900886877
BundleReader.readMeta,0.894424979,0.752294462,0.886432808
BinaryExpressionWriter.writeBitwiseOp,0.955464941,0.94254925,0.949557916
ChemicalFilters.convertBondOrder,0.990526118,0.959109522,0.994888826
TransformProcessRecordReader.next,0.952476726,0.897445601,0.939928471
IndyGuardsFiltersAndSignatures.invokeGroovyObjectInvoker,0.8846258,0.831847625,0.896631834
AbstractAggregator.extract,0.840833454,0.763810152,0.808528346
CylinderToEquirectangular_F32.configure,0.845525741,0.714760279,0.865506323
EllipseClustersIntoGrid.findContour,0.863205027,0.79920099,0.85978934
FDistort.apply,0.879125672,0.730368038,0.873442102
AtomicLongArray.getAndUpdate,0.99986221,0.996219,0.999896641
ImgUtil.toBufferedImage,0.986440095,0.961838247,0.981228016
SerializedFormWriterImpl.getSerialUIDInfoHeader,0.823030375,0.702967752,0.770800157
FileCacheARC.updateInCache,0.919814067,0.837530351,0.808345316
GridRansacLineDetector.process,0.851678604,0.658024589,0.787041225
JsonUtil.toJson,0.839057654,0.760905814,0.840740895
SecondaryNameNode.doMerge,0.888727404,0.821998593,0.90647015
ProtoBufToFlatBufConversion.convertBERT,0.843675182,0.740012924,0.804985187
Cosmic1Convention.spin,0.940847009,0.842783519,0.919141365
SimpleCamera2Activity.closeCamera,0.93344868,0.889022112,0.948710583
DemoThreeViewStereoApp.selectBestPair,0.881021952,0.772450967,0.868890534
BaseSparseNDArrayCOO.getIncludedIndices,0.831150312,0.702414019,0.82973246
SqlTableAlert.deleteAlert,0.998671099,0.994531239,0.997480209
ConfigObject.flatten,0.524417238,0.451247813,0.457709413
SDValidation.validateInteger,0.995705582,0.988888698,0.996168037
ExecutionGraph.tryRestartOrFail,0.867019756,0.757890885,0.92072478
PersistentPageFile.close,0.919856326,0.801652171,0.880139864
TypeMetadata.combine,0.986506496,0.929723139,0.962686641
ConnectivityChecker.partitionIntoMolecules,0.843651766,0.696513455,0.803399068
BinaryEllipseDetectorPixel.undistortContour,0.938128426,0.859193393,0.942732466
WebUtils.showUserPoolInfo,0.900691544,0.887983556,0.947973184
LearnTool.addTerm,0.911912085,0.785056443,0.892123913
CmsListManager.publish,0.897701991,0.859362594,0.846883047
IntegerDBIDArrayQuickSort.compare,0.999856975,0.998444549,0.999860054
ModuleFrameWriter.addClassListing,0.881145332,0.849662561,0.785388288
LocalDate.toEpochDay,0.87963412,0.913328065,0.90937095
StreamProjection.projectTuple6,0.999902685,1,0.999923456
FailoverClientConfigSupport.checkValidAlternative,0.896216837,0.786522232,0.877229692
StrSpliter.addToList,0.917039047,0.923803624,0.955642032
AssociateSurfBasic.swapLists,0.853834913,0.740291141,0.796724436
UtilImageMotion.createPixelTransform,0.912345782,0.76885036,0.844011752
ScriptBytecodeAdapter.invokeNewN,0.913311608,0.922250979,0.933283672
SequenceSchema.inferSequenceMulti,0.916400126,0.795434684,0.887616964
ReceivedBlockInfo.setDelHints,0.973486655,0.937049081,0.970400137
CmsObject.removeResourceFromProject,0.999869395,0.99518823,0.999913628
StoreWorker.doInBackup,0.763596145,0.688948505,0.761587152
NitrogenRule.getOthers,0.860355494,0.763161095,0.876375896
ReturnAdder.addReturnIfNeeded,0.92079598,0.905439507,0.927015686
Nidsheader.getProductLevel,0.91471381,0.817783364,0.926945844
Config.findDurableExecutorConfig,0.999910519,0.99942947,0.999875809
HOSECodeGenerator.calculateNodeScores,0.95923455,0.888190667,0.903592825
HistoryReference.getHttpMessage,0.840129428,0.750541743,0.809633872
Transliterator.transliterate,0.920258766,0.804720808,0.892734707
PredefinedInitialMeans.setInitialClusters,0.826142968,0.629717718,0.822288227
AbstractHazelcastCachingProvider.isConfigLocation,0.861369874,0.772830571,0.832412525
Closure.memoizeAtLeast,0.985436092,0.987225728,0.995713519
DiscreteFourierTransformOps.phase,0.996054506,0.989127959,0.995447831
HashPartition.getNumOccupiedMemorySegments,0.885822268,0.913933035,0.937580596
PagingTableModel.setData,0.876900736,0.83786138,0.877752233
Parameter.getStringValue,0.846242549,0.741052268,0.792385093
AlertPanel.getTreeAlert,0.890927975,0.823138931,0.901558703
DBInputFormat.configure,0.906457554,0.791373419,0.907570434
StaticTypeCheckingSupport.isWithCall,0.944212609,0.849092252,0.944918923
BaseLevel1.dot,0.988983804,0.982583145,0.986151225
DeriveColumnsFromTimeTransform.mapSequence,0.5282954,0.583906655,0.490244657
DatanodeDescriptor.listMoveToHead,0.885229121,0.803422945,0.909365458
CDMCursor.read,0.873569699,0.838988915,0.892609916
GDiscreteFourierTransformOps.realToComplex,0.999897879,0.998665806,0.999920704
CmsSetupBean.getModuleDependencies,0.917471968,0.875676222,0.879315639
SqlTableAlert.update,0.998850586,0.996076904,0.998181806
FSNamesystem.updatePipeline,0.880800959,0.768444915,0.877232485
Context.duplicate,0.860202976,0.781116691,0.829089362
AtomicAllocator.freeMemory,0.896445921,0.820047801,0.862637005
CmsQueuedTable.getMenuEntries,0.861302399,0.825316544,0.881103328
HtmlSerialMethodWriter.addMemberTags,0.949088933,0.896683206,0.957067237
GeometricTetrahedralEncoderFactory.makeElevationMap,0.899641029,0.859803587,0.905884235
TimeMetaData.isValid,0.914293546,0.829379558,0.909325574
CmsPublishList.getTopMovedFolders,0.955267088,0.848142515,0.936238179
AbstractMTreeNode.integrityCheckParameters,0.905179006,0.735364305,0.846452685
EMOutlier.run,0.839490524,0.726415833,0.820694833
URLUtil.decode,0.926380209,0.803747231,0.892488149
ExtensionSessionManagement.getSessionManagementMethodTypeForIdentifier,0.989635781,0.986393083,0.99210774
BooleanDifference.construct,0.9278999,0.882614755,0.937766813
BufrSplitter.processStream,0.829269434,0.750435426,0.848365767
PolicyAllCategoryPanel.getJScrollPane,0.909166804,0.827165442,0.927703095
AttributeIndexRegistry.register,0.926839467,0.805106509,0.918901216
IoUtil.writeObjects,0.946421059,0.88674578,0.942332136
MetaUtil.getTables,0.932333445,0.914356805,0.94066512
DataXceiver.updateCurrentThreadName,0.905574721,0.7869989,0.866777608
HandleHelper.getColumnValue,0.911655096,0.856680981,0.929539861
SVGPlot.saveAsJPEG,1,1,0.999913171
DefaultGroovyMethods.and,1,0.99901835,0.999889887
SoapClient.setParam,0.802837611,0.823112172,0.866405301
UtilImageIO.loadImages,0.889123587,0.815361467,0.908321799
FactoryVisualOdometry.monoPlaneOverhead,0.920476003,0.85492321,0.895644837
Validator.validateEqual,0.981639526,0.967024442,0.992515286
AbstractMTreeNode.adjustEntry,0.939880823,0.905753839,0.947745789
CmsTabbedPanel.enableTab,0.986967395,0.973933955,0.988799305
DfState.findBuilder,0.865000683,0.755403822,0.884277174
ParosTableContext.insert,0.954175966,0.88567621,0.954284875
CmsDefaultUsers.isUserExport,0.999917025,1,0.999898544
DatanodeDescriptor.getInvalidateBlocks,0.89491304,0.799233443,0.870903359
CoreAPI.isValidForCurrentMode,0.945517746,0.885621746,0.913361622
Utils.replaceText,0.959764659,0.868275559,0.949652618
RendererModel.setExternalSelectedPart,0.931649142,0.842703455,0.889317646
QueryChemObject.getProperty,0.8157829,0.634363877,0.741617928
RestServerEndpointConfiguration.fromConfiguration,0.947864201,0.845343117,0.918009074
HeapKeyedStateBackend.numKeyValueStateEntries,0.851079212,0.712415804,0.84055865
ExcelWriter.setHeaderOrFooter,0.918395402,0.915151993,0.910122657
PolylineSplitMerge.maximumDistance,0.962715239,0.927933406,0.951746016
ObjectId.next,0.853599511,0.766120247,0.806941289
GenericsUtils.findParameterizedTypeFromCache,0.909646996,0.871310787,0.884869139
Norm2AllModes.getN2WithImpl,0.905855789,0.818077005,0.813789992
MapKeyLoaderUtil.nextBatch,0.938619087,0.891682259,0.926932832
GroovyRunnerRegistry.containsKey,0.999893185,1,0.999909146
SigmetIOServiceProvider.open,0.893535654,0.847971884,0.93043819
PointerHierarchyRepresentationBuilder.setSize,0.999493311,0.995504393,0.999107435
Bits.dup,0.939379454,0.816178111,0.904412216
SerializerSwitcher.switchSerializerIfHTML,0.906161859,0.828935615,0.920726444
InvCatalogFactory.writeXML,0.907874523,0.86414245,0.927588684
CmsPrincipal.readPrincipal,0.999890794,0.998843689,0.999864689
ClientBwListConfigHandler.sanitizeValueWithWildcards,0.776933878,0.746813455,0.827760536
MinimumEnlargementInsert.choosePath,0.930403252,0.862532592,0.934792249
Index.currentElement,0.888754691,0.8894276,0.91698153
