func_name,qwen3-4B_ires,doubao-embedding-vision-251215_ires,qwen3-8B_ires
BidiRun.copyFrom,0.999910466,0.997390768,0.999924166
Types.glb,0.915653367,0.820280008,0.875154312
VisOdomMonoOverheadMotion2D.process,0.869514218,0.69570742,0.862691759
GempakGridReader.makeGribRecord,0.9100231,0.821897711,0.924127981
PropertyParser.parseString,0.999789557,0.999002663,0.999884662
InChITautomerGenerator.parseMobileHydrogens,0.902529501,0.880711108,0.966645822
ExampleStereoDisparity.denseDisparity,0.999134877,0.993656196,0.999198201
WorkbenchPanel.toggleTabNames,0.927990832,0.807870504,0.915109269
GraphRunner.run,0.836374621,0.761383277,0.862408274
PolylineSplitMerge.computeSideError,0.789829562,0.701645026,0.840636937
VecmathUtil.newVectorInLargestGap,0.924050952,0.86246791,0.948241324
MethodClosure.makeParameterTypes,0.925891694,0.880532884,0.9320114
PruneStructureFromSceneMetric.removeMarkedObservations,0.976156086,0.93697759,0.968663267
AbstractServlet.dap2ExceptionHandler,0.920993147,0.851149556,0.8759728
Encoding.base64decode,0.860624584,0.782474291,0.890095959
AddOnDependencyChecker.calculateUpdateChanges,0.959063805,0.903815529,0.95740528
SlotManager.cancelPendingSlotRequest,0.893862159,0.84511928,0.911143799
ParamTagImpl.inlineTags,0.935465605,0.924088303,0.935040034
CmsUpdateBean.isValidUser,0.814672415,0.741084663,0.86424639
TimerService.unregisterTimeout,0.965136134,0.934576508,0.95458267
OpenCmsCore.getFlexCacheKeyDump,0.910814243,0.925733991,0.905559842
ClassLoaderUtil.tryLoadClass,0.882523649,0.825635176,0.867689695
SoapClient.setHeader,0.894397209,0.766939807,0.916259254
MetaClassImpl.fillMethodIndex,0.835314605,0.719125707,0.84897237
ExtensionSessionManagement.loadSesssionManagementMethodTypes,0.988497136,0.930245365,0.983533039
AbstractXTree.overflowTreatment,0.912851809,0.838214591,0.912626159
VisualizePairwiseGainMatrix.showVisualization,0.866274066,0.795738778,0.872236941
ClassWriterImpl.getNavLinkNext,0.807009181,0.836357525,0.900657744
EditsLoaderCurrent.visit_OP_SET_OWNER,0.999900026,0.998436667,0.999726175
HtmlTree.SMALL,0.999863115,0.998036822,0.999888568
Scan.checkFieldRef,0.980780281,0.981989712,0.987775116
LinearEquationSystem.format,0.879700178,0.859704951,0.89023391
MultiViewOps.absoluteQuadraticToH,0.880273169,0.815044988,0.881209999
ActionCoordinator.addActionSourceListener,0.821255128,0.709232203,0.841735175
AbstractIndexWriter.addComment,0.898409839,0.820523342,0.899824531
GroupReduceIterator.reduce,0.857411166,0.888355357,0.925592115
ClassFinder.scanUserPaths,0.812889279,0.801910081,0.845911956
Plan.registerCachedFile,0.914464126,0.830614123,0.877907861
BondPartialPiChargeDescriptor.calculate,0.913560278,0.808534152,0.924160465
StripedExecutor.processedCount,0.931882375,0.845161526,0.95504996
CalibrateMonoPlanar.printErrors,0.794282243,0.712052186,0.833745098
SequenceElement.setCodeLength,0.753236367,0.631053054,0.732130719
ErrorCollector.addWarning,0.934983156,0.88792004,0.915035086
CompactingHashTable.close,0.8215339,0.774668663,0.786016733
AbstractScatterplotVisualization.setupCanvas,0.775204776,0.777690561,0.757365383
MmffAromaticTypeMapping.normaliseCycle,0.984380606,0.960804666,0.984854818
DescribeDenseHogFastAlg.computeDescriptor,0.822678321,0.664812647,0.853378751
IndexTree.initialize,0.929658754,0.857278699,0.912534063
FinalizeMigrationOperation.rollbackDestination,0.929377362,0.92256884,0.920766347
JavacParser.qualident,0.971551311,0.929587544,0.960408422
CmsContainerpageController.getNewOptions,0.997679151,0.992454733,0.995105515
MMFF94ParametersCall.getDefaultStretchBendData,0.819094749,0.79214126,0.790589533
LinearDiscriminantAnalysisFilter.computeCentroids,0.90828891,0.844937675,0.93558755
NioClient.init,0.863167514,0.827078386,0.87899112
Simple1DOFCamera.squaredDistanceFromCamera,0.763197252,0.751967073,0.834665285
ArrayUtil.filter,0.948396827,0.859607248,0.961027293
PolicyCategoryPanel.initialize,0.864379822,0.807417531,0.811187385
AbstractDoclet.isValidDoclet,0.894718676,0.777379234,0.850039015
RedundentExprEliminator.visitPredicate,0.970785902,0.955511034,0.968735702
TreeDependencyScanner.visitClass,0.926620404,0.931316746,0.904621871
SimpleDataSource.init,0.850201532,0.879902449,0.927148822
FactoryDerivativeSparse.createSobel,0.998106868,0.994354061,0.997428154
ExtensionScript.getInterface,0.859984575,0.826655867,0.934844305
Normalizer.setMode,0.999872441,0.998312659,1
Expression.asIteratorRaw,0.946297056,0.900972649,0.939483934
ImageSet.checkImageManagers,0.9153321,0.775094938,0.855777104
Assert.notNull,0.999896198,0.998861706,0.999890169
BitReader.setBitOffset,0.963875835,0.929090715,0.948701241
Dap2Lex.reset,0.894282236,0.879444376,0.908830521
GeneralizedLogisticDistribution.logpdf,0.846646374,0.774337008,0.851457619
Indexes.addOrGetIndex,0.876520212,0.806752779,0.881650032
GridCoordSys.addLevels,0.819870973,0.662638128,0.835407664
URI.setURI,0.924786882,0.885166487,0.91898739
SameSizeKMeansAlgorithm.refineResult,0.901702761,0.872411222,0.888227253
TimeUtil.timeInMsOrOneIfResultIsZero,0.915515697,0.835984163,0.902680715
ParameterTool.mergeWith,0.870900921,0.780658785,0.891424694
PermutationGroup.getLeftTransversal,0.902403694,0.811700998,0.830805265
Subspace.joinLastDimensions,0.918370068,0.801620125,0.909827732
LogFileWriter.encodeStaticHeader,0.810642716,0.817422438,0.840314516
FSEditLog.logGenerationStamp,0.999900147,0.998409177,0.99989905
MolecularFormulaRangeManipulator.getMaximalFormula,0.999842208,0.999250307,0.999847832
JobClient.submitJob,0.954862929,0.898409089,0.963918757
SimulatePlanarWorld.render,0.882772165,0.743581792,0.864917131
ExtensionUserManagement.getExtensionHttpSessions,0.988699579,0.952032744,0.985735849
SessionSchedulable.adjustLocalityRequirement,0.970468897,0.917823815,0.96763336
JavacState.perform,0.869940057,0.743190831,0.863244879
ProcfsBasedProcessTree.getProcessTree,0.839725638,0.652518083,0.838358772
DArray.printArray,0.941552518,0.908864211,0.966225069
FlinkKafkaProducer011.createTransactionalProducer,0.972072086,0.954368612,0.980516715
PriorityQueue.siftUp,0.999912575,0.998738557,0.999901102
CmsContextMenuItemWidget.openSubMenu,0.856378496,0.699825205,0.842592884
RandomAccessFile.setDebugLeaks,0.808086964,0.780579498,0.875384938
OptionsParamView.setShowLocalConnectRequests,0.932128603,0.94182919,0.94645276
CheckpointCoordinator.triggerSavepoint,0.996737944,0.992485856,0.996747002
GeometryTools.normalize,0.932687384,0.89542689,0.944046497
RuleBasedNumberFormat.readObject,0.774975232,0.712685784,0.805259438
JobMaster.start,0.867943308,0.850083857,0.870959611
PerplexityAffinityMatrixBuilder.estimateInitialBeta,0.74651801,0.69151598,0.798732628
VisualizeImageData.regionsColor,0.930448566,0.876225454,0.940711404
AntiCsrfParam.removeToken,0.989082101,0.96164375,0.987962899
Config.setQuorumConfigs,0.999909518,0.999321672,0.999890017
AstBuilder.createMethodCallExpression,0.97771419,0.946219183,0.976847762
NonMaxBlock.process,0.959839493,0.94792021,0.959524512
ExtensionHttpSessions.markRemovedDefaultSessionToken,0.994711152,0.974375645,0.991059821
MultiViewOps.enforceAbsoluteQuadraticConstraints,0.826355674,0.771142039,0.877087225
FactoryShapeDetector.ellipse,0.959783863,0.914741027,0.950303407
WindowedStream.evictor,0.999927651,0.998979788,0.999881694
GempakLookup.getParameter,0.847561505,0.712982525,0.877357821
Alert.getIcon,0.867983988,0.735422644,0.826117985
FileOutputFormat.getUniqueFile,0.932762374,0.883234435,0.942025066
NNDescent.clearAll,0.975354728,0.915113229,0.972195093
SilentChemObjectBuilder.getSystemProp,0.92008543,0.803683705,0.924355784
Indices.createFromStartAndEnd,0.957048322,0.895778008,0.958399848
JobMaster.declineCheckpoint,0.946579936,0.868861823,0.933749292
StandbySafeMode.removeOutStandingDatanodes,0.918698226,0.895559369,0.941693461
HuLuIndexTool.displayMatrix,0.901676866,0.811834286,0.914881612
FaultManager.getBlacklistedNodes,0.908498071,0.768428013,0.919054853
ArraySet.add,0.946883188,0.922350693,0.960075875
Navigation.zoom,0.787824298,0.735680512,0.878194865
ChiIndexUtils.getFragments,0.945556844,0.840546297,0.895980144
CmsImportVersion10.importAccessControlEntries,0.941243726,0.858799785,0.921085199
JdiInitiator.launchTarget,0.784008759,0.694569925,0.835048349
Configuration.getClassName,0.948735139,0.947905146,0.952238865
KerasModelImport.importKerasModelAndWeights,0.950522362,0.851666613,0.933383289
GradientTwo0.process,0.964260241,0.920985316,0.958087129
EasyGeneralFeatureDetector.detect,0.90315456,0.832123534,0.902549365
PermissionStatus.write,0.999898638,0.998736779,0.999951103
CompactingHashTable.getSize,0.93726028,0.911933369,0.94362154
EquivalentClassPartitioner.prepareNode,0.902298235,0.838672656,0.897596814
BuildState.loadSource,0.715391342,0.649969494,0.757113113
BAMutil.makeButtcon,0.907179826,0.779466273,0.848061189
ParosTableSession.insert,0.961548232,0.842084341,0.940395964
OfferService.processFailedReceivedDeleted,0.867490307,0.7253889,0.857070576
Level2Record.getGateCount,0.990082786,0.977173334,0.987384958
RGroupQueryWriter.write,0.917316435,0.840298275,0.915587871
BlocksMap.removeINode,0.991569488,0.979097739,0.990023235
BinarySerde.readFromDisk,0.847398487,0.73696249,0.865203545
Normalization.normalizeSequence,0.960114158,0.922435642,0.9280626
OfflineImageViewer.go,0.868684329,0.792839194,0.874511133
FutureUtils.waitForAll,0.949445819,0.916981904,0.958067736
MetaKeywords.getClassKeyword,0.750757678,0.657989143,0.735729485
Control.createNewSession,0.930330258,0.759114393,0.925393879
FieldWriterImpl.addNavDetailLink,0.999891157,0.998311925,0.999901084
XML.toXml,0.908737028,0.891586775,0.91996933
StringUtil2.breakTextAtWords,0.920279465,0.779160515,0.910460939
UnilateralSortMerger.endMarker,0.761787706,0.60976105,0.749006797
ResultUtil.filterResults,0.812508571,0.8240243,0.891261196
AbstractCache.incrementWordCount,0.892564133,0.761366832,0.861731503
DataNode.createDataNode,0.829128944,0.895487114,0.888534906
GradientToEdgeFeatures.discretizeDirection4,0.896833528,0.817353591,0.898768687
BytecodeHelper.unbox,0.816949421,0.7595794,0.869554751
QueueContainer.getItemQueue,0.910696018,0.861420122,0.909101887
InputGateMetrics.refreshAndGetTotal,0.995773391,0.986406456,0.997435359
DistributedCbowDotMessage.processMessage,0.741298425,0.691452146,0.732171874
MMFF94BasedParameterSetReader.readParameterSets,0.807434821,0.715142277,0.780983184
RPC.getProtocolProxy,0.952722693,0.925055072,0.930492365
Mopac7Writer.write,0.882332558,0.789578171,0.900613085
IonizationPotentialTool.getDTBondF,0.976710013,0.963769332,0.988031395
ArabicShaping.shape,0.868113009,0.796207234,0.875593295
spectralnorm.MultiplyAv,0.8330516,0.81563303,0.874382461
RotatedLatLon.latLonToProj,0.974460418,0.939615107,0.962728946
QuadTo.points,0.737406261,0.716081719,0.733432236
JoinOperationFactory.create,0.981490214,0.937213151,0.98272114
DateUtil.beginOfWeek,0.996471626,0.988930484,0.992153316
ClusterManagerAvailabilityChecker.getPJTClient,0.940900792,0.933495785,0.89372108
CmsDetailPageTable.copy,0.79667717,0.712800908,0.84915498
OptionsCertificatePanel.getPanelCertificate,0.855345013,0.645499325,0.879407226
SemanticPredicates.isFollowingArgumentsOrClosure,0.787590325,0.7141973,0.793733347
VelocityTemplate.loadEncoding,0.892328283,0.875319279,0.908409143
Aggregation.addDatasetScan,0.74053877,0.650086319,0.732568994
CmsContainerpageController.circleContainerEditLayers,0.773705242,0.57682278,0.744109154
MoSSOutputFormat.matches,0.915345987,0.749761476,0.898705959
NonFlatRStarTree.bulkLoad,0.888938039,0.853860006,0.938610884
Int2ObjectHashMap.computeIfAbsent,0.795834699,0.697427392,0.887944124
RectangleArranger.get,0.957310655,0.885211198,0.949708445
BytecodeInterface8.objectArraySet,0.957222234,0.868225595,0.960977055
LongValueArray.compareTo,0.999896371,0.998070319,1
Word07Writer.flush,0.860289567,0.722827671,0.840172801
BeanTable.getToolTipText,0.865600777,0.845576996,0.895139325
MapRFileSystem.getCLDBLocations,0.887291127,0.881405918,0.927506348
RuntimeUtil.getResultLines,0.996623508,0.991631573,0.995257662
GlobalizationPreferences.setTimeZone,0.999853495,1,1
FileCache.getInfo,0.969348097,0.956311833,0.97647421
AbstractQueryCacheEndToEndConstructor.createUnderlyingQueryCache,0.824101665,0.743159219,0.852656064
PROCLUS.evaluateClusters,0.889138334,0.771308734,0.899984049
CmsADEConfigData.internalGetFunctionReferences,0.918603651,0.774052866,0.914625121
CachingGroovyEngine.eval,0.848060212,0.775853448,0.916277084
DFSClient.methodBasedSaveNamespace,0.933486866,0.913339535,0.893618606
NetcdfDataset.enhance,0.926691723,0.879012263,0.905112571
GroovyClassLoader.isSourceNewer,0.866267831,0.785636113,0.863807617
Evaluation.falseNegativeRate,0.961270174,0.921592313,0.963386016
BitsUtil.cardinality,0.964628221,0.918874298,0.96233126
ColorLab.srgbToLab,0.89560816,0.750247463,0.864807019
Stylesheet.getImport,0.904316789,0.818971815,0.890487436
JavacParser.enumBody,0.891290087,0.869636267,0.898642792
AbstractDatabaseConnection.invokeStreamFilters,0.850469711,0.730220882,0.874253752
ZipUtil.getZipOutputStream,0.988666251,0.933767654,0.971125792
RepresentativeUncertainClustering.run,0.795115209,0.676776412,0.763301754
X509CRLSelector.cloneAndCheckIssuerNames,0.693791772,0.590818893,0.748699417
ConvolutionUtils.cnn2dMaskReduction,0.946820466,0.854448684,0.917823821
DetailView.refresh,0.794634841,0.612310323,0.780547224
BeanCopier.valueProviderToBean,0.89364849,0.85659301,0.89831144
DDS.checkSemantics,0.87597635,0.877078267,0.928230842
QrCodeDecoderImage.computeBoundingBox,0.922768075,0.854264813,0.906662635
StandardScaler.transform,0.78166891,0.655232769,0.792410471
CmsStringUtil.getPathComponents,0.854070681,0.753089465,0.827794616
DragableArea.disableStart,0.999913808,0.998835827,0.999813157
FastDatePrinter.parsePattern,0.730018618,0.602361296,0.758876078
Broadcast.max,0.999873938,0.999272947,1
FileSystem.globPathsLevel,0.911282971,0.817820827,0.904926161
AlertAddDialog.getBtnCancel,0.926305918,0.935844691,0.961300601
SchedulerForType.matchNodeForSession,0.842144552,0.828122702,0.847582904
CmsDefaultXmlContentHandler.addCheckRule,0.778280714,0.729332131,0.806350973
ProxyThread.isProxyAddress,0.796275026,0.711754558,0.801394638
CASH.initHeap,0.808906813,0.737628784,0.83286488
BaseStatusStorage.getState,0.988398148,0.972144219,0.977121333
ClassWriter.writeFlagAttrs,0.999881095,0.99925306,0.999916519
GempakGridServiceProvider.initTables,0.981589752,0.964233677,0.984040954
IPAddressUtil.textToNumericFormatV4,0.957179039,0.826211924,0.945806374
CmsRemovedElementDeletionDialog.getDialogButtons,0.801633782,0.789925604,0.820366905
HttpMethodDirector.isAuthenticationNeeded,0.866953395,0.778759005,0.897874414
DescribePointBinaryCompare.process,0.914939115,0.874052246,0.914103359
JavacProcessingEnvironment.doProcessing,0.788422276,0.786143422,0.865785566
ICUResourceBundle.getAliasedResource,0.829264804,0.736686333,0.860698867
FreeVarCollector.addFreeVar,0.845637654,0.847479301,0.902697422
SameDiff.addOutgoingFor,0.813127905,0.724476599,0.871313761
NodeMap.remove,0.989196218,0.963578428,0.987369396
TableExportAction.getRowCells,0.950219785,0.91228565,0.941554148
NeuralNetConfiguration.fromYaml,0.983259625,0.969413139,0.964848047
MultipartRequestInputStream.skipToBoundary,0.839959197,0.781078204,0.832618254
NumberUtil.parseInt,0.998246577,0.992946144,0.998582086
CmsDisplayResource.getHistoricalResourceContent,0.896117016,0.81336632,0.918262845
Polarizability.getKJPolarizabilityFactor,0.894457063,0.818130783,0.898392158
PassiveScannerList.getScanner,0.98162379,0.963035974,0.978395556
ClassNode.getDeclaredConstructor,0.952208989,0.971590671,0.983922754
CmsUserQueryBuilder.getSortExpression,0.911180406,0.8164839,0.883289424
DefaultAddressPicker.skipInterface,0.969128,0.895994559,0.958023585
PruneStructureFromSceneProjective.pruneObservationsByErrorRank,0.927432881,0.886825559,0.946509058
CmsAjaxLinkGallery.buildJsonItemSpecificPart,0.843182576,0.867081484,0.881751612
BlockInlineChecksumReader.getGenStampAndChecksumFromInlineChecksumFile,0.905777101,0.819895414,0.914866229
AnnotationTypeRequiredMemberWriterImpl.addNavDetailLink,0.971524311,0.966476137,0.969817342
BlurImageOps.median,0.926492986,0.856176465,0.924483982
Security.getAlgorithmProperty,0.863617312,0.745017277,0.859443309
Node.breadthFirst,0.999934251,0.998582492,0.999954573
ConnectionMatrix.getMatrix,0.947702698,0.874083337,0.966656115
CompileStack.getNamedBreakLabel,0.901303281,0.802447242,0.842038786
HarFileSystem.listStatus,0.898484327,0.844857354,0.924503403
A_CmsUploadDialog.addClickHandlerToCheckBox,0.939061022,0.875870585,0.935797644
PolicyInfo.getSrcPathExpanded,0.828612172,0.692026056,0.83104222
TypeExtractionUtils.checkAndExtractLambda,0.960079668,0.856309213,0.957290882
ProjectiveInitializeAllCommon.initializeProjective3,0.888525606,0.740495601,0.900144603
ZooKeeperUtils.createLeaderElectionService,0.96424822,0.931959481,0.953092697
StaticTypeCheckingVisitor.adjustData,0.87082626,0.723439669,0.869678413
ClientPartitionServiceImpl.processPartitionResponse,0.809320971,0.681135819,0.835531301
AbstractMap.putAll,0.714724349,0.749695523,0.666186432
Sudoku.main,0.913319657,0.832038692,0.9086986
HarFileSystem.fixBlockLocations,0.920017512,0.80731511,0.92271397
Handover.produce,0.765444917,0.766655163,0.873653915
DataStream.printToErr,0.999919557,0.995789598,0.999869975
CmsPreviewService.readResourceFromCurrentOrRootSite,0.95901294,0.929315896,0.9337706
DoStuffFromPairwiseGraph.findCommonTracks,0.758696268,0.740594253,0.848776683
CmsExtractionResultCache.cleanCache,0.893794605,0.696707689,0.868955383
ErfcStddevWeight.getWeight,0.913708553,0.912131412,0.949825628
ClassGenericsUtil.instantiateGenerics,0.842962053,0.741239579,0.851462381
ArrayUtils.copyWithoutNulls,0.854505977,0.803386391,0.898495319
RestApiFilter.getEndpointGroup,0.896245284,0.769402558,0.905955151
LightWeightHashSet.clear,0.955431022,0.921643708,0.964841588
NetUtil.getNetworkInterfaces,0.889119679,0.851403892,0.896509607
StringUtils.byteToHexString,0.90088788,0.87859418,0.918217413
IOUtils.cleanup,0.975807951,0.931925927,0.952405505
CatGenConfigMetadataFactory.createDatasetSourceElement,0.95332551,0.948480892,0.955627004
ProjectionImpl.projToLatLon,0.892472934,0.840312203,0.882272703
ClientBwListConfigHandler.handleConfig,0.900036289,0.789396708,0.89661908
GraphLoader.loadUndirectedGraphEdgeListFile,0.957088595,0.930998005,0.935550354
ResultPartition.addBufferConsumer,0.905850262,0.817744443,0.896078752
Nc4Cursor.getOffset,0.964330377,0.899122143,0.967067317
DFSInputStream.readFullyScatterGather,0.812889136,0.798604846,0.768417835
MkCoPDirectoryEntry.writeExternal,0.999877106,0.997642462,0.999920218
DuplicatingCheckpointOutputStream.closeAndGetSecondaryHandle,0.889058442,0.842826261,0.872967552
MathUtils.vectorLength,0.909993896,0.824396758,0.930182268
JavaTokenizer.lexError,0.875790089,0.791352659,0.870839413
DocumentImpl.getUserDataMapForRead,0.993348031,0.986357135,0.991248876
FileReaderSource.getReader,0.508536517,0.452742136,0.47840178
A_CmsImportExportUserDialog.init,0.78617848,0.790933159,0.784616566
SerializationUtil.writeCollection,0.999894349,0.999252794,0.999898794
SocketOutputStream.transferToFully,0.818842313,0.738840653,0.803116023
ParosTableParam.insert,0.873973433,0.803952291,0.871395531
FileUtil.del,0.960835071,0.913412762,0.912518468
Balancer.waitForMoveCompletion,0.772068347,0.645492672,0.759380808
QrCodeDecoderBits.checkPaddingBytes,0.85504374,0.7577623,0.843553623
ConfigSiftScaleSpace.createPaper,0.961089832,0.948307089,0.974460118
ApiUtils.getContextByName,0.937801146,0.877691017,0.937684702
PackageDocImpl.documentation,0.903916666,0.865177295,0.882763879
LinkFactory.getLink,0.921904154,0.879458019,0.929590576
AddOn.canRunInJavaVersion,0.810451078,0.816548953,0.882701077
NioGroovyMethods.deleteDir,0.980004445,0.946651361,0.985071632
Net.inet4AsInt,0.899308268,0.82453419,0.890793792
DescriptorDistance.correlation,0.99866362,0.994701063,0.998935676
CoronaConf.getPoolInfo,0.870612542,0.791401364,0.919337049
CmsPublishRelationFinder.removeNestedItemsFromTopLevel,0.952307757,0.887957533,0.940668412
CmsVfsConfiguration.addFileTranslation,0.999801029,0.999356506,0.999867582
SqlValidatorImpl.validateGroupByItem,0.969274596,0.956158041,0.978288338
ElementKindVisitor6.visitPackage,0.987595895,0.977247268,0.980285331
MongoDS.buildMongoClientOptions,0.896195069,0.846636744,0.912557687
DefaultGroovyMethods.times,0.824698832,0.759259135,0.803644991
JavacParser.typeArgument,0.948612609,0.870226852,0.962118964
AbstractContainerCollector.destroy,0.924784773,0.895015872,0.933636501
ImplPyramidOps.scaleImageUp,0.948626286,0.850247624,0.922233041
JDBCAppendTableSinkBuilder.build,0.863515425,0.794613922,0.887821437
ConvolutionUtils.cnn1dMaskReduction,0.88761041,0.781594912,0.856412872
WindowConverter.asExampleMatrix,0.926482958,0.853161512,0.881721568
SplitNumberVectorFilter.getInputTypeRestriction,0.880005738,0.830104714,0.837473808
CDKOWLReader.read,0.722079072,0.692589865,0.826407837
BondPartialSigmaChargeDescriptor.getParameterType,0.99991465,0.99897744,0.999882879
AccumulatorHelper.mergeInto,0.910966476,0.838571493,0.916639473
SqlUtil.clobToStr,0.949588956,0.934585064,0.972585094
BindableASTTransformation.addPropertyChangeSupport,0.917648555,0.811035214,0.889229359
KerasSpatialDropout.getOutputType,0.999890306,0.998183951,0.999904172
AbstractServerBase.shutdownServer,0.918384065,0.793653984,0.911625553
PortFile.waitForValidValues,0.833668315,0.814901362,0.862951902
QueryCapability.appendErrorMessage,0.821000317,0.701723217,0.862457492
EvaluateSimplifiedSilhouette.centroids,0.953975,0.917772808,0.96026457
ProteinPocketFinder.readBioPolymer,0.911986049,0.847856585,0.930478963
CDKMCS.queryAdjacency,0.982010787,0.945432315,0.979115548
JavaScriptScanner.htmlAttrs,0.920202223,0.897166463,0.936003026
DocEnv.getAnnotationTypeElementDoc,0.999846816,0.998895896,0.999891448
IO.readContents,0.999826575,0.998639483,0.99989414
CDKMCS.getMaximum,0.834937512,0.813369502,0.866438739
OutputProperties.getQNameProperty,0.989639223,0.986292326,0.986463133
BlockPlacementPolicyConfigurable.chooseRemoteRack,0.924861086,0.911589053,0.953890374
CmsModuleConfiguration.initializeFinished,0.78688911,0.850153358,0.792273846
RandomAccessFile.read,0.940748372,0.917776554,0.906138314
ClientConfig.findFlakeIdGeneratorConfig,0.961329153,0.911160961,0.958232085
DapUtil.isWhole,0.962614672,0.953611357,0.979277521
MultiBorder.update,0.651424872,0.65701103,0.765992783
AveragePrecisionAtK.run,0.905610135,0.820849509,0.891185248
CmsDriverManager.addSubResources,0.902067783,0.903618449,0.916389792
OperationExpressionsUtils.extractAggregationsAndProperties,0.953383386,0.902753757,0.94257786
BitsUtil.invgrayI,0.87417105,0.767331564,0.869653361
SquareBase_to_FiducialDetector.getCenter,0.805317376,0.654164125,0.802010459
PairwiseImageGraph.findCameraMotions,0.983713935,0.961672551,0.956538263
CollUtil.newBlockingQueue,0.921213331,0.86019214,0.932438694
HttpHeader.parse,0.751302832,0.727621153,0.822158524
CollUtil.removeEmpty,0.999902441,0.997995701,0.999922885
BeanTable.fireBeanDataChanged,0.907102769,0.83569145,0.890069306
ClassLoaderUtil.loadClass,0.878866658,0.790604858,0.898889901
Evaluation.recall,0.992045668,0.980757866,0.991872374
DefaultGroovyMethods.downto,0.936697441,0.923010042,0.929713384
UCaseProps.isFollowedByMoreAbove,0.871226815,0.827742598,0.879641055
SIS.info,0.796622839,0.62817647,0.779764823
CmsDataViewParams.createViewInstance,0.891192778,0.931869441,0.935097422
BidiWriter.doWriteForward,0.90384154,0.830288672,0.942523121
CompilerConfiguration.isIndyEnabled,0.877203452,0.935515515,0.92237994
BioPolymer.getMonomerCount,0.827539303,0.592643511,0.648905123
Main.doJarFile,0.928530388,0.853907001,0.907218983
AddOn.setLoadedAscanrules,0.999875454,0.999268854,0.99993211
SameDiff.initializeTraining,0.873788125,0.720208506,0.896828574
CmsResourceTypeStatResultList.addResult,0.802354609,0.591296576,0.811833319
SourceText.getNormalizedColumn,0.912341606,0.89810793,0.891768737
GradientToEdgeFeatures.nonMaxSuppressionCrude4,0.996006415,0.991085998,0.995226375
YarnHighAvailabilityServices.forYarnTaskManager,0.94380963,0.912520294,0.973162881
VTimeZone.writeZonePropsByDOW_GEQ_DOM_sub,0.88217585,0.748671921,0.867159274
SqlTableContext.deleteAllDataForContext,0.994586034,0.991023047,0.997556178
DefaultGroovyStaticMethods.sleepImpl,0.89256179,0.770439175,0.884945316
CmsXmlEntityResolver.initialize,0.807303579,0.814631017,0.857965974
Groovyc.setClasspath,0.999838704,0.999304867,0.999888179
StreamHandler.isLoggable,0.827094557,0.843543527,0.876166708
DFSUtil.byteArray2String,0.908212898,0.819019574,0.921283393
NCdumpW.print,0.857011986,0.743938204,0.868300986
BookKeeperJournalMetadataManager.verifyEditLogLedgerMetadata,0.840398799,0.844709612,0.891246793
DapController.senderror,0.84330809,0.720752684,0.812858816
PackageDocImpl.errors,0.999837234,0.998655698,0.999926163
SM2Engine.xor,0.865249996,0.855844371,0.918376165
CounterMap.totalSize,0.913025062,0.845270977,0.948041198
ClassUseWriter.addClassList,0.814008202,0.740833405,0.788883798
JavacTaskImpl.handleFlowResults,0.922489502,0.872265132,0.932417384
BaseShapeInfoProvider.createShapeInformation,0.996785642,0.988527699,0.996089223
Text.charAt,0.824373129,0.847728549,0.912776315
JarHandlerUtils.tokenizeArguments,0.95641336,0.926183438,0.953580971
WorkbenchPanel.createSelectPanelsSplit,0.935802093,0.832450122,0.923105055
Util.normalizeDriveLetter,0.812902687,0.807591731,0.843725467
ClientStateListener.awaitDisconnected,0.978118628,0.970322259,0.978530778
BenchmarkDataSetIterator.next,0.856061548,0.851958388,0.899395915
PreJava2GroovyConverter.visitJavaArrayInit,0.799633353,0.691908108,0.815211307
CmsLinkSelector.setInternal,0.882995284,0.823042586,0.910530332
Mean.newArray,0.989743248,0.994972296,0.997834868
CachedSAMClass.coerceToSAM,0.81479895,0.739867868,0.841031264
AbstractUdfOperator.setBroadcastVariable,0.89216717,0.903907587,0.929710112
JournalSet.checkJournals,0.924542601,0.847396573,0.928500619
GroupedMap.containsValue,0.999840791,0.995951245,1
PojoSerializer.getRegisteredSubclassesFromExecutionConfig,0.944012008,0.918154766,0.932753308
SessionNotificationCtx.write,0.977472621,0.945502684,0.974427847
FactoryKernel.table1D_F32,0.982935575,0.949644668,0.964391082
GammaDistribution.gammaQuantileNewtonRefinement,0.917413274,0.836929508,0.949307062
URLImpl.isValidProtocol,0.978281979,0.941080352,0.97237079
Snowflake.nextId,0.851551525,0.846033188,0.796732803
MessageWriter.scheduleWrite,0.693069069,0.645265889,0.731725876
ChemFileManipulator.getAllChemModels,0.978605312,0.961428167,0.968510418
GempakSoundingIOSP.fillNCFile,0.931809781,0.771260087,0.823827805
CollUtil.distinct,0.922008799,0.911268659,0.930566211
QrPose3DUtils.setLensDistortion,0.973566588,0.955033355,0.984650477
DDS.resolveAlias,0.93460371,0.815840476,0.930586366
AtomContainer.getBond,0.999892935,0.999008229,0.999909058
CsvParser.nextRow,0.923087348,0.823895483,0.878240797
ClassReader.readTypeParams,0.775130448,0.782774565,0.791475483
SLINK.step2primitive,0.924105881,0.842289239,0.905911032
ProgramElementDocImpl.modifiers,0.981146162,0.944856242,0.970363516
ImageSelectorAndSaver.process,0.886660761,0.805143814,0.907063298
