func_name,k0_ires,k1_ires,k2_ires,k3_ires,k4_ires,k5_ires,k6_ires,k7_ires,k8_ires,k9_ires,k10_ires
RStarTreeKNNQuery.batchNN,0.933427461,0.95112884,0.943674982,0.960252876,0.937613726,0.954918146,0.953756034,0.951935291,0.950656176,0.952978134,0.957852185
MLLibUtil.toClassifierPrediction,0.929511249,0.973520398,0.967078507,0.961453331,0.967078507,0.959292352,0.991723776,0.975761712,0.974392235,0.989877284,0.991690993
EnumUtil.getNames,0.903984759,1,0.999888897,0.999904795,0.971385241,0.971676171,0.971739292,0.971676171,0.971739292,0.971676171,0.971676171
KeyedStream.validateKeyTypeIsHashable,0.808384972,0.835921228,0.789329231,0.760105733,0.835392237,0.791989088,0.83622694,0.835392237,0.799709499,0.835392237,0.835921228
AtomValenceDescriptor.calculate,0.875763244,0.890495002,0.906343818,0.90686463,0.90596354,0.905587792,0.906343818,0.905587792,0.906343818,0.905587792,0.892940402
CanvasSize.clipToMargin,0.904451511,0.913500428,0.905367017,0.925576078,0.915651917,0.912224889,0.922434509,0.914613843,0.913240671,0.916529059,0.911795616
SiteMap.handleEvent,0.946083496,0.912483275,0.911298633,0.893329577,0.964866102,0.964700639,0.964633286,0.943099976,0.928850651,0.964700639,0.928115308
CmsProperty.isIdentical,0.897032486,0.905089974,0.924731433,0.923965192,0.924781561,0.913446367,0.924731433,0.924781561,0.924731433,0.924781561,0.924781561
FindDialog.getJPanel1,0.966862646,0.995415449,0.995415449,0.995689469,0.995415449,0.995606959,0.995415449,0.995606959,0.995415449,0.995415449,0.995606959
Script.println,0.906690316,0.977725565,0.977725565,0.97773651,0.957773149,0.957995772,0.957773149,0.977642655,0.977725565,0.978055,0.957995772
SameSizeKMeansAlgorithm.initializeMeta,0.873689165,0.966839194,0.953626275,0.967806282,0.962247789,0.990691662,0.969410241,0.935740292,0.965103567,0.968510568,0.962309241
JobTracker.getReasonForBlackList,0.917651733,0.835232913,0.825082898,0.917306368,0.817860901,0.847144246,0.825082898,0.818164051,0.916042149,0.84291321,0.91732043
CommonCache.clearAll,0.706119876,0.992142677,0.964543939,0.718782474,0.76990664,0.76990664,0.76841557,0.76990664,0.76841557,0.76990664,0.76990664
QrCodeDecoderBits.applyErrorCorrection,0.862937209,0.766906679,0.909317613,0.879704124,0.849021435,0.908906817,0.871434987,0.862609506,0.886271358,0.790490448,0.879710019
FactoryPyramid.discreteGaussian,0.908543771,0.904047132,0.910866559,0.902462935,0.910866559,0.910449147,0.894917846,0.889004648,0.865140378,0.906399608,0.886596382
CmsPropertyAdvanced.buildEditForm,0.750506289,0.876309216,0.878070891,0.850139909,0.869670153,0.862472296,0.87447238,0.874914765,0.875695646,0.875596523,0.877889693
JdiInitiator.listenTarget,0.770003786,0.80365479,0.784312725,0.875969901,0.800373375,0.791490316,0.803841352,0.786262274,0.80461055,0.824048042,0.784801722
MandatoryWarningHandler.reportDeferredDiagnostic,0.9359584,0.779124737,0.889229059,0.859651625,0.860547781,0.885281622,0.914704502,0.903298974,0.887116492,0.889436245,0.86294353
StructureDiagramGenerator.placeSgroupBrackets,0.894283927,0.89536196,0.876978457,0.951049514,0.875617146,0.900852025,0.935156941,0.914979219,0.929387689,0.916500747,0.961483598
VersionCheck.checkVersions,0.654278528,0.812900066,0.817912996,0.830554712,0.830101013,0.838827968,0.841791868,0.865961194,0.862741172,0.823806286,0.850934863
IdentityTemplateLibrary.encodeCoordinates,0.903627301,0.91964227,0.915158749,0.924543383,0.913964689,0.929405928,0.929853439,0.916260242,0.915960789,0.928332686,0.918432474
SourceTreeManager.getSourceTree,0.932471745,0.88319695,0.88390857,0.887017461,0.88390857,0.883946419,0.88390857,0.883946419,0.88390857,0.883946419,0.883946419
StandardGenerator.generateAnnotation,0.851077862,0.851927042,0.905981481,0.87007366,0.895229518,0.893696606,0.882659972,0.890260696,0.883628786,0.899223804,0.893355906
LabelAwareUimaSentenceIterator.currentLabel,0.747100334,0.757461548,0.754326046,0.731298837,0.755761504,0.721518099,0.755674124,0.755674124,0.761435628,0.755761504,0.762642086
ByteVector.getBytes,0.536402776,0.534392118,0.53671664,0.516082596,0.53671664,0.533067286,0.53671664,0.714219272,0.714931786,0.53671664,0.533067286
MathUtils.xVals,0.914548525,0.962148309,0.961852849,0.960965877,0.961698413,0.961596847,0.961852849,0.961698413,0.961852849,0.961698413,0.961698413
SubstructureFingerprinter.setSmarts,0.910032937,0.848076105,0.938384056,0.955580835,0.961526692,0.961971045,0.91238445,0.938918352,0.920549512,0.927335083,0.95905447
Expression.error,0.829505013,0.945681751,0.945163131,0.981072082,0.959444761,0.959289789,0.957817137,0.959289789,0.959444761,0.958161056,0.963537037
AbstractIndexWriter.addDescription,0.914512904,0.952518582,0.928091943,0.947992774,0.894400895,0.80143708,0.774514198,0.912800729,0.911926568,0.93306911,0.920417607
TagletManager.initCustomTaglets,0.757317455,0.927970469,0.924204469,0.953125674,0.884552121,0.924657524,0.948638558,0.85048449,0.941929936,0.849211454,0.893972039
CDMNode.unwrap,0.909605869,0.922814131,0.923246682,0.895417632,0.860932469,0.861449182,0.860053122,0.883988559,0.894275904,0.894243062,0.894243062
View.showSessionDialog,0.920875344,0.909413695,0.876915574,0.913829392,0.877766371,0.904464722,0.904464722,0.878658652,0.904556692,0.878658652,0.904464722
LoggingUtil.exception,0.932906252,0.996996641,0.996821463,0.99986617,0.997107029,0.996996641,0.996996641,0.997016013,0.996996641,0.996996641,0.997107029
DefaultConvention.findCoordinateName,0.921507867,0.921960473,0.961578488,0.958262345,0.962273836,0.958168626,0.937348366,0.971242905,0.957135618,0.957557142,0.937583685
URI.removeFragmentIdentifier,0.923447451,0.923219383,0.923050225,0.924719736,0.923358142,0.923219383,0.923050225,0.923219383,0.923219383,0.923050225,0.923050225
GaliosFieldOps.divide,0.855993626,0.968784928,0.944631577,0.983997926,0.95529902,0.968834281,0.946476161,0.968834281,0.971495628,0.968508482,0.968508482
Navigation.wantRotate,0.730515917,0.777614355,0.780820727,0.766343872,0.74796623,0.753624678,0.753406823,0.753624678,0.753624678,0.753406823,0.74796623
DataSet.leftOuterJoin,0.732367495,0.99624759,0.996756554,0.999884008,0.996741414,0.996729255,0.996756554,0.996729255,0.996756554,0.996729255,0.996756554
Partition.inSameCell,0.916176954,0.970671475,0.991201997,0.980885441,0.991201997,0.991201997,0.991201997,0.981607854,0.991248429,0.991248429,0.991201997
TabbedPanel2.setTitleAt,0.899146426,0.93682754,0.913205922,0.936351864,0.927907348,0.91314584,0.935222983,0.847761452,0.877817035,0.847761452,0.89294517
AbstractParamDialog.getBtnOK,0.809997564,0.896676183,0.916979671,0.962508837,0.935043573,0.913417757,0.930678248,0.962830126,0.970497251,0.930672288,0.970230758
NormalizedKeySorter.readPointer,0.917271406,0.894326508,0.904066324,0.910395373,0.906570017,0.924182415,0.932210624,0.932386816,0.923905134,0.910990059,0.928582728
UPropertyAliases.getPropertyName,0.821595058,0.928316712,0.941436946,0.947434691,0.935504079,0.935595632,0.935504079,0.976620734,0.935504079,0.947066426,0.94997859
CardinalityEstimatorContainer.merge,0.86561444,0.86942935,0.909208,0.902395287,0.909598827,0.912028611,0.909370661,0.90637356,0.904593289,0.911814034,0.945017278
Config.addEventJournalConfig,0.964806465,0.995301008,0.996708393,0.927950147,0.996708393,0.99593091,0.995883048,0.99593091,0.996578515,0.995986879,0.996708393
Extension.encode,0.91463042,0.945594192,0.971858084,0.955696096,0.957712114,0.958399177,0.95566684,0.985521495,0.981265604,0.973337531,0.863269031
SegmentSlic.perturbCenter,0.94026827,0.939054787,0.943886995,0.924048735,0.940720022,0.938530862,0.945298254,0.965327382,0.964199185,0.954547942,0.947659552
LocalDate.atStartOfDay,0.767522416,0.925701797,0.930092037,0.93374432,0.927755296,0.927127779,0.932869792,0.932869792,0.93053323,0.933918595,0.930122614
DataDescriptorTreeConstructor.replicate,0.773291157,0.768318594,0.780335248,0.775611448,0.781778574,0.783082426,0.830311,0.783636391,0.80932337,0.784644246,0.821425974
ExampleLineDetection.detectLines,0.828754726,0.858364999,0.844139457,0.94663268,0.90883106,0.8886289,0.949202716,0.943334401,0.913175225,0.926586151,0.916913569
InternalPartitionServiceImpl.updatePartitionsAndFinalizeMigrations,0.833943747,0.871839046,0.873573542,0.873348465,0.805433095,0.828417659,0.833185077,0.83198005,0.819946766,0.869029343,0.849077821
AbstractMapWritable.write,0.90092605,0.889233649,0.894894958,0.879573471,0.895370305,0.831892669,0.840364039,0.894616723,0.894894958,0.894616723,0.889233649
ClassPathResource.initUrl,0.676441772,0.788651049,0.822018087,0.759911832,0.846675098,0.846925199,0.822289765,0.846925199,0.813294888,0.917243421,0.916094601
CameraPlaneProjection.setIntrinsic,0.632953541,0.812431991,0.885575414,0.828370144,0.885575414,0.826977909,0.827516556,0.885933518,1,0.999915123,0.999915123
ConfigValidator.checkAndLogPropertyDeprecated,0.963637968,0.889070868,0.870597303,0.867599741,0.907235146,0.907900095,0.908110142,0.898252547,0.874732792,0.874897122,0.903215766
BinaryImageOps.clusterToBinary,0.9875321,0.987470806,0.987367868,0.959235561,0.987893879,0.987893879,0.98775667,0.987893879,0.987893879,0.98775667,0.98775667
GDiscreteFourierTransformOps.phase,0.961290177,0.924627781,0.992526829,0.998560003,0.992611051,0.992457688,1,1,1,0.999932885,0.999932885
ClassUseWriter.getClassUseHeader,0.940352821,0.959009051,0.930482566,0.954258706,0.971336424,0.966696858,0.966733694,0.970713198,0.970297635,0.972074747,0.971289873
MAMatrix.dot,0.861498494,0.913567066,0.911933124,0.982437776,0.967698276,0.959505439,0.959731877,0.967765927,0.959731877,0.959505439,0.959505439
ProcfsBasedProcessTree.getCumulativeCpuTime,0.87538829,0.927698791,0.934067011,0.932102761,0.930784166,0.93099916,0.930648267,0.930648267,0.930648267,0.930648267,0.930648267
Utils.findClass,0.866751589,0.872190416,0.873839796,0.871914191,0.850222051,0.86842978,0.880205393,0.890715003,0.874922991,0.893187404,0.869627595
JavacParser.annotationValue,0.842614061,0.860651135,0.86469996,0.83964126,0.858217716,0.852114916,0.861816168,0.84840107,0.848085105,0.848961294,0.848011792
CmsPublishEngine.checkCurrentPublishJobThread,0.752709664,0.849204898,0.751489401,0.912485688,0.83743453,0.894268095,0.890289426,0.902746558,0.893828332,0.912440419,0.879643083
CassandraOutputFormatBase.open,0.81539988,0.932423949,0.947560549,0.875825217,0.926328838,0.915979981,0.914813578,0.934902787,0.915979981,0.915979981,0.966111839
KeyUtil.getAlgorithmAfterWith,0.917864767,0.898200214,0.949257672,0.949093047,0.947451293,0.948922634,0.948922634,0.944985747,0.952574313,0.948794663,0.948922634
DSequence.externalize,0.74335502,0.794709921,0.808496773,0.84161139,0.838035822,0.741326571,0.761790276,0.762784421,0.775433838,0.794629872,0.776709616
QueryUtil.getSimilarityQuery,0.970370062,0.999916911,0.975907266,0.975907148,0.975806475,0.976152539,0.975907266,0.976152539,0.975907266,0.976152539,0.976152539
OptionsParamCheckForUpdates.checkOnStart,0.786386972,0.882037818,0.85527122,0.824881688,0.854083896,0.855090976,0.855139852,0.855090976,0.855090976,0.854083896,0.853901982
AddOnInstaller.getFilesSafeForUninstall,0.919546902,0.918233097,0.917743742,0.911469929,0.953435183,0.917827547,0.953259706,0.941648781,0.90819186,0.961334765,0.925735056
Calendar.setTimeZone,0.734231394,0.740079999,0.7461465,0.762224854,0.726979554,0.717977047,0.704742789,0.705491364,0.704742789,0.705526054,0.704742789
CmsFileExplorer.onClickNew,0.893491304,0.923012078,0.939677417,0.937696739,0.952710748,0.928431869,0.910447061,0.905481875,0.896303475,0.89500469,0.89500469
ArrayUtil.setOrAppend,0.970952231,0.971083224,0.970968962,0.942444275,0.971182287,0.971189201,0.955381036,0.955381036,0.955381036,0.955532968,0.955532968
DBOutputFormat.getRecordWriter,0.94709477,0.958260417,0.963075519,0.955586694,0.968850911,0.969073236,0.968850911,0.958627105,0.978275657,0.954731107,0.954459608
FindDialog.getBtnCancel,0.936165371,0.975978851,0.976802409,0.988388594,0.97680366,0.982521355,0.975343585,0.975343585,0.975343585,0.975283325,0.975343585
UtilLepetitEPnP.jacobian_Control4,0.851335769,0.97545296,0.99989599,0.999947397,1,0.992233038,0.992233038,0.99989599,0.99989599,1,1
JsonSlurper.parse,0.884092592,0.934267282,0.881356299,0.806770126,0.729414821,0.830851674,0.92502445,0.878311098,0.925216198,0.862144232,0.736839652
QueueContainer.offerBackup,0.763772827,0.845569015,0.997784436,0.999924362,0.997784436,0.99784255,0.997784436,0.99784255,0.99784255,0.997784436,0.997784436
ObjectOutputStream.writeClassDesc,0.933273133,0.914704382,0.908568501,0.96456097,0.948594272,0.961961329,0.948811233,0.954315186,0.958557189,0.948811233,0.96141845
BinaryExternalSorter.close,0.760753944,0.725314915,0.749653637,0.808437838,0.810046136,0.841509998,0.883737147,0.844759166,0.841509998,0.841509998,0.839944243
NetUtils.getIPv6UrlRepresentation,0.928486448,0.947124958,0.951830745,0.880259204,0.917659938,0.906137764,0.943007648,0.928576827,0.933043242,0.886309206,0.910039783
SearchIterator.previous,0.678837137,0.952844977,0.93717891,0.940889164,0.915378571,0.90825665,0.912929833,0.941517293,0.939694405,0.932379723,0.944054484
ClientConfig.setFlakeIdGeneratorConfigMap,0.928830739,0.952318668,1,0.997912354,1,0.98892045,0.989132464,0.999909043,0.999909043,1,0.999918759
AkkaRpcActor.handleCallAsync,0.99615229,0.996654451,0.996654451,0.91130454,0.996654451,0.99614948,0.996654451,0.996351659,0.99614948,0.996654451,0.819424868
CmsDefaultWorkflowManager.getLabel,0.854941854,0.91206038,0.91206038,0.910544652,0.911702991,0.911817789,0.869639814,0.911817789,0.911817789,0.91206038,0.91206038
FsStateBackend.createCheckpointStorage,0.743455864,0.946539402,0.937553048,0.900467482,0.927410245,0.94155395,0.927410245,0.824862301,0.926027536,0.898496032,0.861673295
GradientSobel_UnrolledOuter.process_F32_sub,0.939814001,0.966671944,0.964098036,0.967111493,0.965959728,0.955120802,0.955049634,0.955286562,0.949332237,0.96783483,0.944198966
CmsContentEditor.initFormPanel,0.780122023,0.799417019,0.866258085,0.862588642,0.8937639,0.817658663,0.81283319,0.827353299,0.912164927,0.864203215,0.889198422
Util.mixHashCodes,0.944242823,0.912123561,0.912123561,0.914561846,0.912123561,0.911927223,0.912123561,0.911927223,0.911927223,0.912123561,0.911797106
QueryOptimizerFactory.newOptimizer,0.872221718,0.842904627,0.83150804,0.927128239,0.911464393,0.894438863,0.910215914,0.91439575,0.911930203,0.902988493,0.885872424
QueryAtomContainer.getBondOrderSum,0.901210868,0.951683462,0.951683462,0.95053182,0.951683462,0.95199281,0.951683462,0.951493859,0.95199281,0.951683462,0.952261031
ChemicalFilters.convertStereo,0.94199974,0.940303683,0.935923219,0.94046469,0.93840313,0.93840313,0.93840313,0.938893497,0.93840313,0.938893497,0.938856363
HttpMessage.setResponseBody,0.924449673,0.899096251,0.923023939,0.963936322,0.952636659,0.958624661,0.959378302,0.977831006,0.962902248,0.959319293,0.961721301
ExtensionHook.getHttpSenderListeners,0.981802659,0.981900156,0.981900156,1,1.000000119,0.999913335,1.000000119,0.508859634,1.000000119,1.000000119,0.999913335
CmsUploadBean.createListener,0.841263936,0.978557527,0.962377608,0.977011268,0.978784859,0.968968749,0.962377608,0.970261455,0.979274809,0.978784859,0.969394863
DapSerializer.writeAtomicVariable,0.799793665,0.856511593,0.867827356,0.894646697,0.878601789,0.88448447,0.886463881,0.946219146,0.945539236,0.946079671,0.945833266
SquareRegularClustersIntoGrids.checkNumberOfConnections,0.843514043,0.836714208,0.800603628,0.794177254,0.848202229,0.738493085,0.805133402,0.825365782,0.826376498,0.843122303,0.859491348
IntegralImageOps.convolve,0.896026668,0.994113863,0.99440372,0.994266764,0.994508386,0.994328499,0.994508386,0.994328499,0.994508386,0.994508386,0.994328499
Motion2DPanel.drawFeatures,0.919604909,0.920624077,0.927476287,0.910092126,0.922101557,0.894861519,0.929807842,0.932109475,0.929652691,0.926060557,0.924399316
NNStorage.format,0.877174571,0.930406749,0.931394041,0.924138141,0.942668021,0.942668021,0.942910433,0.94253087,0.942668021,0.942668021,0.932264149
UtilOpenKinect.bufferRgbToMsU8,0.942857846,0.929940879,0.936208963,0.877761926,0.919092894,0.932925403,0.967434824,0.967269897,0.938340664,0.925176799,0.967262387
INode.compareTo,0.933978406,0.918941855,0.91493988,0.931211707,0.940153956,0.964567423,0.964423776,0.923701644,0.964567423,0.924982727,0.92470336
BaseLevel2.ger,0.926473451,0.965857089,0.973302066,0.989171508,0.9788239,0.973879278,0.978683174,0.973596275,0.973879278,0.978683174,0.973879278
CmsEntityBackend.createFromNativeWrapper,0.859179622,0.915846705,0.947216988,0.919162174,0.931836605,0.944306314,0.946046948,0.922974348,0.946046948,0.951530039,0.921759725
TechSet.print,0.93418388,0.953858614,0.959304571,0.963731744,0.956820726,0.956820726,0.955071867,0.956727087,0.956820726,0.957459152,0.963552952
MatchingPointConfigPatternMatcher.getMatchingPoint,0.934736393,0.968485832,0.968878567,0.968629053,0.968737304,0.968878567,0.968878567,0.968018293,0.968737304,0.968878567,0.968878567
ClassLoaderUtil.getOrCreate,0.809517195,0.842118323,0.840415537,0.828929736,0.840415537,0.833805501,0.843913555,0.842118323,0.81895119,0.840415537,0.849360704
BackoffIdleStrategy.createBackoffIdleStrategy,0.953926421,0.954883337,0.961819947,0.951593805,0.962702155,0.962702155,0.962587357,0.961004198,0.959047377,0.954277277,0.954277277
OperandStack.remove,0.874474718,0.874023199,0.873556018,0.873711874,0.873556018,0.873556018,0.873556018,0.874023199,0.873556018,0.873556018,0.873556018
DifferentialFunction.getValue,0.975425927,0.914330125,0.913864255,0.852107486,0.914650917,0.914650917,0.914330125,0.913978517,0.914166987,0.91276139,0.913397014
DebugReaction.setProductCoefficients,0.91366588,0.99987042,0.99990344,0.944685541,0.99990344,0.99990344,0.99990344,0.999879956,0.99990344,0.99990344,0.99990344
